Time [s],Packet ID,MOSI,MISO
0.5159396800,59,0x0E,
0.5159547200,60,0x07,
0.5159640800,60,0x0E,
0.5159791200,61,0x07,
0.5159885200,61,0x0E,
0.5160035400,62,0x07,
0.5160129400,62,0x0E,
0.5160279600,63,0x07,
0.5160373400,63,0x0E,
0.5160523800,64,0x07,
0.5160617800,64,0x0E,
0.5160768200,65,0x07,
0.5160862000,65,0x0E,
0.5161012400,66,0x07,
0.5161106200,66,0x0E,
0.5161256600,67,0x07,
0.5161350400,67,0x0E,
0.5161500800,68,0x07,
0.5161594600,68,0x0E,
0.5161744800,69,0x07,
0.5161838600,69,0x0E,
0.5161989000,70,0x07,
0.5162082800,70,0x0E,
0.5162233200,71,0x07,
0.5162327000,71,0x0E,
0.5162477400,72,0x07,
0.5162571200,72,0x0E,
0.5162721600,73,0x07,
0.5162815400,73,0x0E,
0.5162965600,74,0x07,
0.5163059400,74,0x0E,
0.5163209800,75,0x07,
0.5163303800,75,0x0E,
0.5163454000,76,0x07,
0.5163548000,76,0x0E,
0.5163698400,77,0x07,
0.5163792200,77,0x0E,
0.5163942600,78,0x07,
0.5164036400,78,0x0E,
0.5164186800,79,0x07,
0.5164280600,79,0x0E,
0.5164431000,80,0x07,
0.5164524800,80,0x0E,
0.5164675200,81,0x07,
0.5164769000,81,0x0E,
0.5164919400,82,0x07,
0.5165013200,82,0x0E,
0.5165163400,83,0x07,
0.5165257400,83,0x0E,
0.5165407600,84,0x07,
0.5165501600,84,0x0E,
0.5165652000,85,0x07,
0.5165745800,85,0x0E,
0.5165896000,86,0x07,
0.5165989800,86,0x0E,
0.5166140200,87,0x07,
0.5166234000,87,0x0E,
0.5166384400,88,0x07,
0.5166478200,88,0x0E,
0.5166628600,89,0x07,
0.5166722400,89,0x0E,
0.5166872600,90,0x07,
0.5166966600,90,0x0E,
0.5167117000,91,0x07,
0.5167210800,91,0x0E,
0.5167361200,92,0x07,
0.5167455000,92,0x0E,
0.5167605400,93,0x07,
0.5167699200,93,0x0E,
0.5167849600,94,0x07,
0.5167943200,94,0x0E,
0.5168093600,95,0x07,
0.5168187400,95,0x0E,
0.5168337800,96,0x07,
0.5168431800,96,0x0E,
0.5168582200,97,0x07,
0.5168676000,97,0x0E,
0.5168826400,98,0x07,
0.5168920200,98,0x0E,
0.5169070600,99,0x07,
0.5169164400,99,0x0E,
0.5169314600,100,0x07,
0.5169408400,100,0x0E,
0.5169558800,101,0x07,
0.5169652600,101,0x0E,
0.5169803000,102,0x07,
0.5169896800,102,0x0E,
0.5170047200,103,0x07,
0.5170141000,103,0x0E,
0.5170291400,104,0x07,
0.5170385200,104,0x0E,
0.5170535800,105,0x07,
0.5170629600,105,0x0E,
0.5170779800,106,0x07,
0.5170873800,106,0x0E,
0.5171024200,107,0x07,
0.5171118000,107,0x0E,
0.5171268400,108,0x07,
0.5171362000,108,0x0E,
0.5171512400,109,0x07,
0.5171606200,109,0x0E,
0.5171756600,110,0x07,
0.5171850400,110,0x0E,
0.5172000800,111,0x07,
0.5172094600,111,0x0E,
0.5172245000,112,0x07,
0.5172338800,112,0x0E,
0.5172489200,113,0x07,
0.5172583000,113,0x0E,
0.5172733400,114,0x07,
0.5172827200,114,0x0E,
0.5172977600,115,0x07,
0.5173071400,115,0x0E,
0.5173221800,116,0x07,
0.5173315600,116,0x0E,
0.5173466000,117,0x07,
0.5173559800,117,0x0E,
0.5173710200,118,0x07,
0.5173804000,118,0x0E,
0.5173954200,119,0x07,
0.5174048000,119,0x0E,
0.5174198400,120,0x07,
0.5174292200,120,0x0E,
0.5174442600,121,0x07,
0.5174536400,121,0x0E,
0.5174686800,122,0x07,
0.5174780600,122,0x0E,
0.5174930800,123,0x07,
0.5175024600,123,0x0E,
0.5175175000,124,0x07,
0.5175268800,124,0x0E,
0.5175419000,125,0x07,
0.5175512800,125,0x0E,
0.5175663400,126,0x07,
0.5175757200,126,0x0E,
0.5175907600,127,0x07,
0.5176001400,127,0x0E,
0.5176151800,128,0x07,
0.5176245600,128,0x0E,
0.5176396000,129,0x07,
0.5176489800,129,0x0E,
0.5176640000,130,0x07,
0.5176733800,130,0x0E,
0.5176884200,131,0x07,
0.5176978000,131,0x0E,
0.5177128400,132,0x07,
0.5177222200,132,0x0E,
0.5177372400,133,0x07,
0.5177466200,133,0x0E,
0.5177616600,134,0x07,
0.5177710400,134,0x0E,
0.5177860800,135,0x07,
0.5177954600,135,0x0E,
0.5178104800,136,0x07,
0.5178198800,136,0x0E,
0.5178349000,137,0x07,
0.5178443000,137,0x0E,
0.5178593200,138,0x07,
0.5178687000,138,0x0E,
0.5178837400,139,0x07,
0.5178931200,139,0x0E,
0.5179081400,140,0x07,
0.5179175200,140,0x0E,
0.5179325600,141,0x07,
0.5179419400,141,0x0E,
0.5179570000,142,0x07,
0.5179663800,142,0x0E,
0.5179814200,143,0x07,
0.5179908000,143,0x0E,
0.5180058400,144,0x07,
0.5180152200,144,0x0E,
0.5180302600,145,0x07,
0.5180396400,145,0x0E,
0.5180546800,146,0x07,
0.5180640800,146,0x0E,
0.5180791000,147,0x07,
0.5180885000,147,0x0E,
0.5181035200,148,0x07,
0.5181129000,148,0x0E,
0.5181279400,149,0x07,
0.5181373200,149,0x0E,
0.5181523600,150,0x07,
0.5181617400,150,0x0E,
0.5181767800,151,0x07,
0.5181861600,151,0x0E,
0.5182012000,152,0x07,
0.5182105800,152,0x0E,
0.5182256000,153,0x07,
0.5182349800,153,0x0E,
0.5182500200,154,0x07,
0.5182594000,154,0x0E,
0.5182744200,155,0x07,
0.5182838200,155,0x0E,
0.5182988600,156,0x07,
0.5183082400,156,0x0E,
0.5183232800,157,0x07,
0.5183326600,157,0x0E,
0.5183476800,158,0x07,
0.5183570600,158,0x0E,
0.5183721000,159,0x07,
0.5183814800,159,0x0E,
0.5183965200,160,0x07,
0.5184059000,160,0x0E,
0.5184209200,161,0x07,
0.5184303000,161,0x0E,
0.5184453400,162,0x07,
0.5184547400,162,0x0E,
0.5184697600,163,0x07,
0.5184791600,163,0x0E,
0.5184941800,164,0x07,
0.5185035600,164,0x0E,
0.5185186000,165,0x07,
0.5185279800,165,0x0E,
0.5185430200,166,0x07,
0.5185524000,166,0x0E,
0.5185674400,167,0x07,
0.5185768200,167,0x0E,
0.5185918400,168,0x07,
0.5186012200,168,0x0E,
0.5186162600,169,0x07,
0.5186256600,169,0x0E,
0.5186407000,170,0x07,
0.5186500800,170,0x0E,
0.5186651200,171,0x07,
0.5186745000,171,0x0E,
0.5186895400,172,0x07,
0.5186989200,172,0x0E,
0.5187139600,173,0x07,
0.5187233400,173,0x0E,
0.5187383800,174,0x07,
0.5187477600,174,0x0E,
0.5187628000,175,0x07,
0.5187721800,175,0x0E,
0.5187872200,176,0x07,
0.5187966000,176,0x0E,
0.5188116400,177,0x07,
0.5188210200,177,0x0E,
0.5188360600,178,0x07,
0.5188454400,178,0x0E,
0.5188604800,179,0x07,
0.5188698600,179,0x0E,
0.5188848800,180,0x07,
0.5188942800,180,0x0E,
0.5189093000,181,0x07,
0.5189187000,181,0x0E,
0.5189337200,182,0x07,
0.5189431000,182,0x0E,
0.5189581400,183,0x07,
0.5189675200,183,0x0E,
0.5189825600,184,0x07,
0.5189919400,184,0x0E,
0.5190069800,185,0x07,
0.5190163600,185,0x0E,
0.5190313800,186,0x07,
0.5190407600,186,0x0E,
0.5190558000,187,0x07,
0.5190652000,187,0x0E,
0.5190802200,188,0x07,
0.5190896200,188,0x0E,
0.5191046400,189,0x07,
0.5191140400,189,0x0E,
0.5191290800,190,0x07,
0.5191384600,190,0x0E,
0.5191535000,191,0x07,
0.5191628800,191,0x0E,
0.5191779000,192,0x07,
0.5191872800,192,0x0E,
0.5192023200,193,0x07,
0.5192117000,193,0x0E,
0.5192267400,194,0x07,
0.5192361200,194,0x0E,
0.5192511600,195,0x07,
0.5192605400,195,0x0E,
0.5192755800,196,0x07,
0.5192849600,196,0x0E,
0.5192999800,197,0x07,
0.5193093600,197,0x0E,
0.5193244000,198,0x07,
0.5193337800,198,0x0E,
0.5193488200,199,0x07,
0.5193582000,199,0x0E,
0.5193732400,200,0x07,
0.5193826200,200,0x0E,
0.5193976600,201,0x07,
0.5194070400,201,0x0E,
0.5194220800,202,0x07,
0.5194314600,202,0x0E,
0.5194465000,203,0x07,
0.5194558800,203,0x0E,
0.5194709200,204,0x07,
0.5194803000,204,0x0E,
0.5194953200,205,0x07,
0.5195047000,205,0x0E,
0.5195197400,206,0x07,
0.5195291200,206,0x0E,
0.5195441600,207,0x07,
0.5195535400,207,0x0E,
0.5195685800,208,0x07,
0.5195779600,208,0x0E,
0.5195930000,209,0x07,
0.5196023800,209,0x0E,
0.5196174200,210,0x07,
0.5196268000,210,0x0E,
0.5196418400,211,0x07,
0.5196512000,211,0x0E,
0.5196662400,212,0x07,
0.5196756200,212,0x0E,
0.5196906600,213,0x07,
0.5197000400,213,0x0E,
0.5197150800,214,0x07,
0.5197244600,214,0x0E,
0.5197395000,215,0x07,
0.5197489000,215,0x0E,
0.5197639400,216,0x07,
0.5197733200,216,0x0E,
0.5197883600,217,0x07,
0.5197977400,217,0x0E,
0.5198127600,218,0x07,
0.5198221400,218,0x0E,
0.5198371800,219,0x07,
0.5198465600,219,0x0E,
0.5198616000,220,0x07,
0.5198709800,220,0x0E,
0.5198860200,221,0x07,
0.5198954000,221,0x0E,
0.5199104400,222,0x07,
0.5199198400,222,0x0E,
0.5199348800,223,0x07,
0.5199442600,223,0x0E,
0.5199592800,224,0x07,
0.5199686600,224,0x0E,
0.5199837000,225,0x07,
0.5199930800,225,0x0E,
0.5200081200,226,0x07,
0.5200175000,226,0x0E,
0.5200325200,227,0x07,
0.5200419000,227,0x0E,
0.5200569400,228,0x07,
0.5200663200,228,0x0E,
0.5200813600,229,0x07,
0.5200907400,229,0x0E,
0.5201057800,230,0x07,
0.5201151600,230,0x0E,
0.5201301800,231,0x07,
0.5201395600,231,0x0E,
0.5201546000,232,0x07,
0.5201639800,232,0x0E,
0.5201790000,233,0x07,
0.5201883800,233,0x0E,
0.5202034000,234,0x07,
0.5202127800,234,0x0E,
0.5202278000,235,0x07,
0.5202371800,235,0x0E,
0.5202522000,236,0x07,
0.5202615800,236,0x0E,
0.5202766200,237,0x07,
0.5202860000,237,0x0E,
0.5203010200,238,0x07,
0.5203104000,238,0x0E,
0.5203254400,239,0x07,
0.5203348200,239,0x0E,
0.5203498600,240,0x07,
0.5203592400,240,0x0E,
0.5203742800,241,0x07,
0.5203836600,241,0x0E,
0.5203986800,242,0x07,
0.5204080600,242,0x0E,
0.5204231000,243,0x07,
0.5204324800,243,0x0E,
0.5204475200,244,0x07,
0.5204569000,244,0x0E,
0.5204719400,245,0x07,
0.5204813200,245,0x0E,
0.5204963400,246,0x07,
0.5205057200,246,0x0E,
0.5205207600,247,0x07,
0.5205301200,247,0x0E,
0.5205451600,248,0x07,
0.5205545400,248,0x0E,
0.5205695800,249,0x07,
0.5205789600,249,0x0E,
0.5205940000,250,0x07,
0.5206033800,250,0x0E,
0.5206184200,251,0x07,
0.5206278000,251,0x0E,
0.5206428400,252,0x07,
0.5206522200,252,0x0E,
0.5206672600,253,0x07,
0.5206766400,253,0x0E,
0.5206916800,254,0x07,
0.5207010600,254,0x0E,
0.5207166600,255,0x07,
0.5207260400,255,0x0E,
0.5207411000,256,0x07,
0.5207504800,256,0x0E,
0.5207655000,257,0x07,
0.5207748800,257,0x0E,
0.5207899200,258,0x07,
0.5207993000,258,0x0E,
0.5208143400,259,0x07,
0.5208237200,259,0x0E,
0.5208387600,260,0x07,
0.5208481400,260,0x0E,
0.5208631600,261,0x07,
0.5208725400,261,0x0E,
0.5208875800,262,0x07,
0.5208969800,262,0x0E,
0.5209120200,263,0x07,
0.5209214000,263,0x0E,
0.5209364400,264,0x07,
0.5209458200,264,0x0E,
0.5209608600,265,0x07,
0.5209702600,265,0x0E,
0.5209853000,266,0x07,
0.5209946800,266,0x0E,
0.5210097000,267,0x07,
0.5210190800,267,0x0E,
0.5210341200,268,0x07,
0.5210435000,268,0x0E,
0.5210585400,269,0x07,
0.5210679200,269,0x0E,
0.5210829600,270,0x07,
0.5210923400,270,0x0E,
0.5211073800,271,0x07,
0.5211167800,271,0x0E,
0.5211318200,272,0x07,
0.5211412000,272,0x0E,
0.5211562200,273,0x07,
0.5211656200,273,0x0E,
0.5211806600,274,0x07,
0.5211900400,274,0x0E,
0.5212050800,275,0x07,
0.5212144600,275,0x0E,
0.5212295000,276,0x07,
0.5212388800,276,0x0E,
0.5212539200,277,0x07,
0.5212633000,277,0x0E,
0.5212783400,278,0x07,
0.5212877200,278,0x0E,
0.5213027400,279,0x07,
0.5213121200,279,0x0E,
0.5213271600,280,0x07,
0.5213365400,280,0x0E,
0.5213515800,281,0x07,
0.5213609600,281,0x0E,
0.5213760000,282,0x07,
0.5213853800,282,0x0E,
0.5214004200,283,0x07,
0.5214098000,283,0x0E,
0.5214248400,284,0x07,
0.5214342200,284,0x0E,
0.5214492600,285,0x07,
0.5214586400,285,0x0E,
0.5214736800,286,0x07,
0.5214830600,286,0x0E,
0.5214981000,287,0x07,
0.5215074800,287,0x0E,
0.5215225000,288,0x07,
0.5215318800,288,0x0E,
0.5215469200,289,0x07,
0.5215563000,289,0x0E,
0.5215713400,290,0x07,
0.5215807200,290,0x0E,
0.5215957600,291,0x07,
0.5216051400,291,0x0E,
0.5216201800,292,0x07,
0.5216295600,292,0x0E,
0.5216446000,293,0x07,
0.5216540000,293,0x0E,
0.5216690400,294,0x07,
0.5216784200,294,0x0E,
0.5216934600,295,0x07,
0.5217028400,295,0x0E,
0.5217178800,296,0x07,
0.5217272600,296,0x0E,
0.5217423000,297,0x07,
0.5217516800,297,0x0E,
0.5217667200,298,0x07,
0.5217761000,298,0x0E,
0.5217911400,299,0x07,
0.5218005200,299,0x0E,
0.5218155600,300,0x07,
0.5218249400,300,0x0E,
0.5218399800,301,0x07,
0.5218493600,301,0x0E,
0.5218644000,302,0x07,
0.5218737800,302,0x0E,
0.5218888000,303,0x07,
0.5218981800,303,0x0E,
0.5219132200,304,0x07,
0.5219226000,304,0x0E,
0.5219376400,305,0x07,
0.5219470200,305,0x0E,
0.5219620600,306,0x07,
0.5219714400,306,0x0E,
0.5219864800,307,0x07,
0.5219958600,307,0x0E,
0.5220109000,308,0x07,
0.5220202800,308,0x0E,
0.5220353200,309,0x07,
0.5220447000,309,0x0E,
0.5220597400,310,0x07,
0.5220691200,310,0x0E,
0.5220841600,311,0x07,
0.5220935400,311,0x0E,
0.5221085800,312,0x07,
0.5221179800,312,0x0E,
0.5221330200,313,0x07,
0.5221424000,313,0x0E,
0.5221574400,314,0x07,
0.5221668200,314,0x0E,
0.5221818600,315,0x07,
0.5221912400,315,0x0E,
0.5222062800,316,0x07,
0.5222156800,316,0x0E,
0.5222307200,317,0x07,
0.5222401000,317,0x0E,
0.5222551400,318,0x07,
0.5222645200,318,0x0E,
0.5222795600,319,0x07,
0.5222889400,319,0x0E,
0.5223039800,320,0x07,
0.5223133600,320,0x0E,
0.5223284000,321,0x07,
0.5223377800,321,0x0E,
0.5223528200,322,0x07,
0.5223622000,322,0x0E,
0.5223772400,323,0x07,
0.5223866200,323,0x0E,
0.5224016400,324,0x07,
0.5224110200,324,0x0E,
0.5224260600,325,0x07,
0.5224354400,325,0x0E,
0.5224504800,326,0x07,
0.5224598600,326,0x0E,
0.5224749000,327,0x07,
0.5224842800,327,0x0E,
0.5224993200,328,0x07,
0.5225087000,328,0x0E,
0.5225237400,329,0x07,
0.5225331200,329,0x0E,
0.5225481600,330,0x07,
0.5225575400,330,0x0E,
0.5225725800,331,0x07,
0.5225819600,331,0x0E,
0.5225970000,332,0x07,
0.5226063800,332,0x0E,
0.5226214200,333,0x07,
0.5226308000,333,0x0E,
0.5226458400,334,0x07,
0.5226552400,334,0x0E,
0.5226702800,335,0x07,
0.5226796600,335,0x0E,
0.5226947000,336,0x07,
0.5227040800,336,0x0E,
0.5227191000,337,0x07,
0.5227284800,337,0x0E,
0.5227435000,338,0x07,
0.5227528800,338,0x0E,
0.5227679200,339,0x07,
0.5227773000,339,0x0E,
0.5227923400,340,0x07,
0.5228017200,340,0x0E,
0.5228167400,341,0x07,
0.5228261200,341,0x0E,
0.5228411600,342,0x07,
0.5228505400,342,0x0E,
0.5228655800,343,0x07,
0.5228749600,343,0x0E,
0.5228900000,344,0x07,
0.5228993800,344,0x0E,
0.5229144200,345,0x07,
0.5229238200,345,0x0E,
0.5229388400,346,0x07,
0.5229482200,346,0x0E,
0.5229632600,347,0x07,
0.5229726400,347,0x0E,
0.5229876800,348,0x07,
0.5229970600,348,0x0E,
0.5230121000,349,0x07,
0.5230214800,349,0x0E,
0.5230365200,350,0x07,
0.5230459000,350,0x0E,
0.5230609400,351,0x07,
0.5230703200,351,0x0E,
0.5230853600,352,0x07,
0.5230947400,352,0x0E,
0.5231097800,353,0x07,
0.5231191600,353,0x0E,
0.5231342000,354,0x07,
0.5231435800,354,0x0E,
0.5231586200,355,0x07,
0.5231680000,355,0x0E,
0.5231830400,356,0x07,
0.5231924200,356,0x0E,
0.5232074600,357,0x07,
0.5232168400,357,0x0E,
0.5232318600,358,0x07,
0.5232412400,358,0x0E,
0.5232562800,359,0x07,
0.5232656600,359,0x0E,
0.5232807000,360,0x07,
0.5232900800,360,0x0E,
0.5233051200,361,0x07,
0.5233145000,361,0x0E,
0.5233295400,362,0x07,
0.5233389200,362,0x0E,
0.5233539600,363,0x07,
0.5233633400,363,0x0E,
0.5233783800,364,0x07,
0.5233877400,364,0x0E,
0.5234027800,365,0x07,
0.5234121600,365,0x0E,
0.5234272000,366,0x07,
0.5234365800,366,0x0E,
0.5234516200,367,0x07,
0.5234610000,367,0x0E,
0.5234760200,368,0x07,
0.5234854200,368,0x0E,
0.5235004400,369,0x07,
0.5235098200,369,0x0E,
0.5235248600,370,0x07,
0.5235342400,370,0x0E,
0.5235492800,371,0x07,
0.5235586800,371,0x0E,
0.5235737200,372,0x07,
0.5235831000,372,0x0E,
0.5235981400,373,0x07,
0.5236075200,373,0x0E,
0.5236225600,374,0x07,
0.5236319400,374,0x0E,
0.5236469800,375,0x07,
0.5236563800,375,0x0E,
0.5236714000,376,0x07,
0.5236807800,376,0x0E,
0.5236958200,377,0x07,
0.5237052000,377,0x0E,
0.5237202400,378,0x07,
0.5237296200,378,0x0E,
0.5237446600,379,0x07,
0.5237540400,379,0x0E,
0.5237690800,380,0x07,
0.5237784600,380,0x0E,
0.5237935000,381,0x07,
0.5238028800,381,0x0E,
0.5238179200,382,0x07,
0.5238273000,382,0x0E,
0.5238423400,383,0x07,
0.5238517200,383,0x0E,
0.5238667600,384,0x07,
0.5238761400,384,0x0E,
0.5238911800,385,0x07,
0.5239005600,385,0x0E,
0.5239156000,386,0x07,
0.5239249800,386,0x0E,
0.5239400000,387,0x07,
0.5239493800,387,0x0E,
0.5239644200,388,0x07,
0.5239738000,388,0x0E,
0.5239888200,389,0x07,
0.5239982000,389,0x0E,
0.5240132400,390,0x07,
0.5240226200,390,0x0E,
0.5240376600,391,0x07,
0.5240470400,391,0x0E,
0.5240620800,392,0x07,
0.5240714600,392,0x0E,
0.5240864800,393,0x07,
0.5240958600,393,0x0E,
0.5241109000,394,0x07,
0.5241202800,394,0x0E,
0.5241353200,395,0x07,
0.5241447000,395,0x0E,
0.5241597200,396,0x07,
0.5241691000,396,0x0E,
0.5241841400,397,0x07,
0.5241935400,397,0x0E,
0.5242085800,398,0x07,
0.5242179600,398,0x0E,
0.5242330000,399,0x07,
0.5242423800,399,0x0E,
0.5242574000,400,0x07,
0.5242667800,400,0x0E,
0.5242818200,401,0x07,
0.5242912200,401,0x0E,
0.5243062400,402,0x07,
0.5243156200,402,0x0E,
0.5243306600,403,0x07,
0.5243400400,403,0x0E,
0.5243550800,404,0x07,
0.5243644800,404,0x0E,
0.5243795000,405,0x07,
0.5243888800,405,0x0E,
0.5244039200,406,0x07,
0.5244133000,406,0x0E,
0.5244283400,407,0x07,
0.5244377200,407,0x0E,
0.5244527600,408,0x07,
0.5244621400,408,0x0E,
0.5244771800,409,0x07,
0.5244865600,409,0x0E,
0.5245016000,410,0x07,
0.5245109800,410,0x0E,
0.5245260000,411,0x07,
0.5245353800,411,0x0E,
0.5245504200,412,0x07,
0.5245598000,412,0x0E,
0.5245748400,413,0x07,
0.5245842200,413,0x0E,
0.5245992600,414,0x07,
0.5246086400,414,0x0E,
0.5246236800,415,0x07,
0.5246330600,415,0x0E,
0.5246481000,416,0x07,
0.5246574800,416,0x0E,
0.5246725200,417,0x07,
0.5246819000,417,0x0E,
0.5246969400,418,0x07,
0.5247063200,418,0x0E,
0.5247213600,419,0x07,
0.5247307400,419,0x0E,
0.5247457800,420,0x07,
0.5247551600,420,0x0E,
0.5247702000,421,0x07,
0.5247795800,421,0x0E,
0.5247946200,422,0x07,
0.5248040000,422,0x0E,
0.5248190400,423,0x07,
0.5248284200,423,0x0E,
0.5248434600,424,0x07,
0.5248528400,424,0x0E,
0.5248678800,425,0x07,
0.5248772600,425,0x0E,
0.5248923000,426,0x07,
0.5249016800,426,0x0E,
0.5249167000,427,0x07,
0.5249260800,427,0x0E,
0.5249411200,428,0x07,
0.5249505000,428,0x0E,
0.5249655400,429,0x07,
0.5249749200,429,0x0E,
0.5249899600,430,0x07,
0.5249993400,430,0x0E,
0.5250143600,431,0x07,
0.5250237400,431,0x0E,
0.5250387800,432,0x07,
0.5250481600,432,0x0E,
0.5250632000,433,0x07,
0.5250725800,433,0x0E,
0.5250876000,434,0x07,
0.5250969800,434,0x0E,
0.5251120200,435,0x07,
0.5251214000,435,0x0E,
0.5251364200,436,0x07,
0.5251458000,436,0x0E,
0.5251608400,437,0x07,
0.5251702200,437,0x0E,
0.5251852400,438,0x07,
0.5251946200,438,0x0E,
0.5252096400,439,0x07,
0.5252190200,439,0x0E,
0.5252340600,440,0x07,
0.5252434400,440,0x0E,
0.5252584800,441,0x07,
0.5252678600,441,0x0E,
0.5252829000,442,0x07,
0.5252922800,442,0x0E,
0.5253073200,443,0x07,
0.5253167000,443,0x0E,
0.5253317400,444,0x07,
0.5253411200,444,0x0E,
0.5253561400,445,0x07,
0.5253655200,445,0x0E,
0.5253805600,446,0x07,
0.5253899400,446,0x0E,
0.5254049600,447,0x07,
0.5254143400,447,0x0E,
0.5254293800,448,0x07,
0.5254387600,448,0x0E,
0.5254538000,449,0x07,
0.5254631800,449,0x0E,
0.5254782200,450,0x07,
0.5254876000,450,0x0E,
0.5255026400,451,0x07,
0.5255120200,451,0x0E,
0.5255270400,452,0x07,
0.5255364200,452,0x0E,
0.5255514600,453,0x07,
0.5255608400,453,0x0E,
0.5255758800,454,0x07,
0.5255852600,454,0x0E,
0.5256003000,455,0x07,
0.5256096800,455,0x0E,
0.5256247200,456,0x07,
0.5256341000,456,0x0E,
0.5256491200,457,0x07,
0.5256585000,457,0x0E,
0.5256735400,458,0x07,
0.5256829200,458,0x0E,
0.5256979600,459,0x07,
0.5257073400,459,0x0E,
0.5257224000,460,0x07,
0.5257317800,460,0x0E,
0.5257468200,461,0x07,
0.5257562000,461,0x0E,
0.5257712200,462,0x07,
0.5257806000,462,0x0E,
0.5257956400,463,0x07,
0.5258050200,463,0x0E,
0.5258200600,464,0x07,
0.5258294400,464,0x0E,
0.5258444600,465,0x07,
0.5258538400,465,0x0E,
0.5258688800,466,0x07,
0.5258782600,466,0x0E,
0.5258933000,467,0x07,
0.5259026800,467,0x0E,
0.5259177200,468,0x07,
0.5259271000,468,0x0E,
0.5259421400,469,0x07,
0.5259515200,469,0x0E,
0.5259665600,470,0x07,
0.5259759400,470,0x0E,
