Time[s], Channel 4
0.58862960, 0
0.58864966, 1
0.58865402, 0
0.58867408, 1
0.58867842, 0
0.58869850, 1
0.58870286, 0
0.58872292, 1
0.58872728, 0
0.58874734, 1
0.58875170, 0
0.58877178, 1
0.58877612, 0
0.58879620, 1
0.58880054, 0
0.58882062, 1
0.58882496, 0
0.58884504, 1
0.58884938, 0
0.58886944, 1
0.58887380, 0
0.58889388, 1
0.58889822, 0
0.58891830, 1
0.58892266, 0
0.58894272, 1
0.58894706, 0
0.58896714, 1
0.58897148, 0
0.58899156, 1
0.58899592, 0
0.58901598, 1
0.58902034, 0
0.58904040, 1
0.58904476, 0
0.58906482, 1
0.58906918, 0
0.58908926, 1
0.58909362, 0
0.58911368, 1
0.58911804, 0
0.58913812, 1
0.58914246, 0
0.58916254, 1
0.58916688, 0
0.58918696, 1
0.58919130, 0
0.58921138, 1
0.58921572, 0
0.58923580, 1
0.58924014, 0
0.58926022, 1
0.58926458, 0
0.58928464, 1
0.58928900, 0
0.58930908, 1
0.58931342, 0
0.58933350, 1
0.58933786, 0
0.58935792, 1
0.58936228, 0
0.58938234, 1
0.58938668, 0
0.58940674, 1
0.58941110, 0
0.58943116, 1
0.58943552, 0
0.58945558, 1
0.58945992, 0
0.58948000, 1
0.58948490, 0
0.58950498, 1
0.58950932, 0
0.58952940, 1
0.58953374, 0
0.58955382, 1
0.58955818, 0
0.58957824, 1
0.58958260, 0
0.58960266, 1
0.58960702, 0
0.58962708, 1
0.58963144, 0
0.58965150, 1
0.58965586, 0
0.58967592, 1
0.58968026, 0
0.58970034, 1
0.58970468, 0
0.58972476, 1
0.58972910, 0
0.58974916, 1
0.58975352, 0
0.58977358, 1
0.58977792, 0
0.58979798, 1
0.58980232, 0
0.58982238, 1
0.58982674, 0
0.58984680, 1
0.58985114, 0
0.58987120, 1
0.58987556, 0
0.58989560, 1
0.58989996, 0
0.58992002, 1
0.58992436, 0
0.58994444, 1
0.58994878, 0
0.58996884, 1
0.58997320, 0
0.58999326, 1
0.58999760, 0
0.59001768, 1
0.59002202, 0
0.59004208, 1
0.59004642, 0
0.59006650, 1
0.59007084, 0
0.59009092, 1
0.59009526, 0
0.59011532, 1
0.59011968, 0
0.59013974, 1
0.59014410, 0
0.59016416, 1
0.59016852, 0
0.59018858, 1
0.59019294, 0
0.59021300, 1
0.59021736, 0
0.59023742, 1
0.59024176, 0
0.59026182, 1
0.59026618, 0
0.59028624, 1
0.59029058, 0
0.59031066, 1
0.59031500, 0
0.59033506, 1
0.59033942, 0
0.59035948, 1
0.59036382, 0
0.59038388, 1
0.59038822, 0
0.59040830, 1
0.59041264, 0
0.59043270, 1
0.59043706, 0
0.59045712, 1
0.59046146, 0
0.59048154, 1
0.59048588, 0
0.59050596, 1
0.59051030, 0
0.59053036, 1
0.59053470, 0
0.59055476, 1
0.59055912, 0
0.59057918, 1
0.59058352, 0
0.59060358, 1
0.59060794, 0
0.59062800, 1
0.59063234, 0
0.59065242, 1
0.59065676, 0
0.59067684, 1
0.59068118, 0
0.59070126, 1
0.59070560, 0
0.59072566, 1
0.59073002, 0
0.59075008, 1
0.59075442, 0
0.59077448, 1
0.59077882, 0
0.59079890, 1
0.59080324, 0
0.59082330, 1
0.59082766, 0
0.59084772, 1
0.59085208, 0
0.59087214, 1
0.59087648, 0
0.59089656, 1
0.59090090, 0
0.59092096, 1
0.59092532, 0
0.59094538, 1
0.59094974, 0
0.59096980, 1
0.59097414, 0
0.59099422, 1
0.59099858, 0
0.59101864, 1
0.59102300, 0
0.59104306, 1
0.59104740, 0
0.59106746, 1
0.59107182, 0
0.59109188, 1
0.59109624, 0
0.59111632, 1
0.59112066, 0
0.59114074, 1
0.59114508, 0
0.59116516, 1
0.59116950, 0
0.59118958, 1
0.59119394, 0
0.59121400, 1
0.59121836, 0
0.59123842, 1
0.59124276, 0
0.59126284, 1
0.59126718, 0
0.59128726, 1
0.59129160, 0
0.59131168, 1
0.59131602, 0
0.59133608, 1
0.59134044, 0
0.59136052, 1
0.59136486, 0
0.59138492, 1
0.59138928, 0
0.59140934, 1
0.59141368, 0
0.59143374, 1
0.59143810, 0
0.59145816, 1
0.59146250, 0
0.59148258, 1
0.59148692, 0
0.59150700, 1
0.59151136, 0
0.59153144, 1
0.59153578, 0
0.59155586, 1
0.59156020, 0
0.59158028, 1
0.59158462, 0
0.59160470, 1
0.59160904, 0
0.59162912, 1
0.59163346, 0
0.59165354, 1
0.59165788, 0
0.59167794, 1
0.59168230, 0
0.59170236, 1
0.59170670, 0
0.59172678, 1
0.59173112, 0
0.59175118, 1
0.59175554, 0
0.59177560, 1
0.59177994, 0
0.59180000, 1
0.59180436, 0
0.59182442, 1
0.59182878, 0
0.59184884, 1
0.59185320, 0
0.59187328, 1
0.59187762, 0
0.59189770, 1
0.59190206, 0
0.59192212, 1
0.59192648, 0
0.59194656, 1
0.59195090, 0
0.59197096, 1
0.59197532, 0
0.59199538, 1
0.59199972, 0
0.59201978, 1
0.59202414, 0
0.59204422, 1
0.59204856, 0
0.59206864, 1
0.59207298, 0
0.59209306, 1
0.59209740, 0
0.59211748, 1
0.59212184, 0
0.59214190, 1
0.59214624, 0
0.59216632, 1
0.59217066, 0
0.59219074, 1
0.59219508, 0
0.59221516, 1
0.59221950, 0
0.59223958, 1
0.59224394, 0
0.59226400, 1
0.59226836, 0
0.59228842, 1
0.59229278, 0
0.59231284, 1
0.59231720, 0
0.59233728, 1
0.59234162, 0
0.59236168, 1
0.59236602, 0
0.59238608, 1
0.59239044, 0
0.59241050, 1
0.59241484, 0
0.59243492, 1
0.59243926, 0
0.59245934, 1
0.59246368, 0
0.59248376, 1
0.59248810, 0
0.59250818, 1
0.59251252, 0
0.59253258, 1
0.59253694, 0
0.59255702, 1
0.59256136, 0
0.59258144, 1
0.59258580, 0
0.59260586, 1
0.59261022, 0
0.59263028, 1
0.59263462, 0
0.59265470, 1
0.59265904, 0
0.59267912, 1
0.59268346, 0
0.59270354, 1
0.59270788, 0
0.59272794, 1
0.59273230, 0
0.59275236, 1
0.59275672, 0
0.59277678, 1
0.59278114, 0
0.59280120, 1
0.59280554, 0
0.59282560, 1
0.59282996, 0
0.59285002, 1
0.59285438, 0
0.59287444, 1
0.59287878, 0
0.59289886, 1
0.59290320, 0
0.59292326, 1
0.59292762, 0
0.59294768, 1
0.59295202, 0
0.59297210, 1
0.59297646, 0
0.59299652, 1
0.59300088, 0
0.59302096, 1
0.59302530, 0
0.59304538, 1
0.59304972, 0
0.59306980, 1
0.59307414, 0
0.59309422, 1
0.59309856, 0
0.59311864, 1
0.59312300, 0
0.59314306, 1
0.59314742, 0
0.59316750, 1
0.59317184, 0
0.59319192, 1
0.59319626, 0
0.59321634, 1
0.59322068, 0
0.59324074, 1
0.59324510, 0
0.59326516, 1
0.59326950, 0
0.59328956, 1
0.59329392, 0
0.59331398, 1
0.59331832, 0
0.59333840, 1
0.59334274, 0
0.59336282, 1
0.59336718, 0
0.59338724, 1
0.59339160, 0
0.59341166, 1
0.59341602, 0
0.59343608, 1
0.59344042, 0
0.59346050, 1
0.59346486, 0
0.59348492, 1
0.59348928, 0
0.59350934, 1
0.59351370, 0
0.59353376, 1
0.59353812, 0
0.59355818, 1
0.59356254, 0
0.59358262, 1
0.59358698, 0
0.59360704, 1
0.59361140, 0
0.59363146, 1
0.59363582, 0
0.59365588, 1
0.59366022, 0
0.59368030, 1
0.59368466, 0
0.59370472, 1
0.59370908, 0
0.59372914, 1
0.59373350, 0
0.59375356, 1
0.59375792, 0
0.59377798, 1
0.59378232, 0
0.59380240, 1
0.59380674, 0
0.59382682, 1
0.59383116, 0
0.59385122, 1
0.59385556, 0
0.59387564, 1
0.59387998, 0
0.59390004, 1
0.59390438, 0
0.59392446, 1
0.59392880, 0
0.59394886, 1
0.59395322, 0
0.59397328, 1
0.59397762, 0
0.59399768, 1
0.59400202, 0
0.59402210, 1
0.59402644, 0
0.59404652, 1
0.59405086, 0
0.59407094, 1
0.59407528, 0
0.59409536, 1
0.59409970, 0
0.59411978, 1
0.59412412, 0
0.59414418, 1
0.59414854, 0
0.59416860, 1
0.59417294, 0
0.59419302, 1
0.59419736, 0
0.59421742, 1
0.59422178, 0
0.59424184, 1
0.59424618, 0
0.59426626, 1
0.59427060, 0
0.59429066, 1
0.59429502, 0
0.59431508, 1
0.59431944, 0
0.59433952, 1
0.59434386, 0
0.59436394, 1
0.59436828, 0
0.59438836, 1
0.59439272, 0
0.59441280, 1
0.59441714, 0
0.59443720, 1
0.59444156, 0
0.59446162, 1
0.59446598, 0
0.59448604, 1
0.59449040, 0
0.59451046, 1
0.59451482, 0
0.59453488, 1
0.59453924, 0
0.59455930, 1
0.59456366, 0
0.59458374, 1
0.59458808, 0
0.59460816, 1
0.59461250, 0
0.59463258, 1
0.59463692, 0
0.59465700, 1
0.59466136, 0
0.59468144, 1
0.59468580, 0
0.59470586, 1
0.59471022, 0
0.59473028, 1
0.59473464, 0
0.59475472, 1
0.59475906, 0
0.59477914, 1
0.59478348, 0
0.59480354, 1
0.59480790, 0
0.59482796, 1
0.59483232, 0
0.59485240, 1
0.59485674, 0
0.59487682, 1
0.59488116, 0
0.59490124, 1
0.59490560, 0
0.59492566, 1
0.59493002, 0
0.59495008, 1
0.59495444, 0
0.59497450, 1
0.59497886, 0
0.59499892, 1
0.59500328, 0
0.59502334, 1
0.59502770, 0
0.59504776, 1
0.59505210, 0
0.59507218, 1
0.59507652, 0
0.59509660, 1
0.59510094, 0
0.59512102, 1
0.59512536, 0
0.59514544, 1
0.59514980, 0
0.59516986, 1
0.59517422, 0
0.59519430, 1
0.59519866, 0
0.59521874, 1
0.59522308, 0
0.59524316, 1
0.59524752, 0
0.59526760, 1
0.59527194, 0
0.59529202, 1
0.59529636, 0
0.59531644, 1
0.59532078, 0
0.59534084, 1
0.59534518, 0
0.59536526, 1
0.59536960, 0
0.59538968, 1
0.59539402, 0
0.59541408, 1
0.59541844, 0
0.59543850, 1
0.59544286, 0
0.59546292, 1
0.59546726, 0
0.59548734, 1
0.59549168, 0
0.59551174, 1
0.59551610, 0
0.59553616, 1
0.59554050, 0
0.59556058, 1
0.59556492, 0
0.59558500, 1
0.59558934, 0
0.59560942, 1
0.59561376, 0
0.59563382, 1
0.59563818, 0
0.59565824, 1
0.59566260, 0
0.59568266, 1
0.59568702, 0
0.59570708, 1
0.59571144, 0
0.59573150, 1
0.59573642, 0
0.59575648, 1
0.59576084, 0
0.59578090, 1
0.59578526, 0
0.59580532, 1
0.59580968, 0
0.59582974, 1
0.59583408, 0
0.59585416, 1
0.59585850, 0
0.59587856, 1
0.59588292, 0
0.59590298, 1
0.59590734, 0
0.59592742, 1
0.59593176, 0
0.59595184, 1
0.59595618, 0
0.59597626, 1
0.59598060, 0
0.59600068, 1
0.59600502, 0
0.59602508, 1
0.59602944, 0
0.59604950, 1
0.59605386, 0
0.59607392, 1
0.59607828, 0
0.59609834, 1
0.59610270, 0
0.59612276, 1
0.59612712, 0
0.59614718, 1
0.59615154, 0
0.59617160, 1
0.59617596, 0
0.59619602, 1
0.59620038, 0
0.59622044, 1
0.59622480, 0
0.59624486, 1
0.59624922, 0
0.59626928, 1
0.59627362, 0
0.59629370, 1
0.59629804, 0
0.59631810, 1
0.59632246, 0
0.59634254, 1
0.59634688, 0
0.59636696, 1
0.59637130, 0
0.59639136, 1
0.59639572, 0
0.59641578, 1
0.59642012, 0
0.59644020, 1
0.59644454, 0
0.59646462, 1
0.59646898, 0
0.59648904, 1
0.59649340, 0
0.59651346, 1
0.59651782, 0
0.59653790, 1
0.59654224, 0
0.59656232, 1
0.59656666, 0
0.59658674, 1
0.59659108, 0
0.59661114, 1
0.59661548, 0
0.59663556, 1
0.59663990, 0
0.59665998, 1
0.59666432, 0
0.59668440, 1
0.59668874, 0
0.59670882, 1
0.59671316, 0
0.59673324, 1
0.59673758, 0
0.59675766, 1
0.59676200, 0
0.59678208, 1
0.59678642, 0
0.59680650, 1
0.59681084, 0
0.59683090, 1
0.59683524, 0
0.59685532, 1
0.59685966, 0
0.59687974, 1
0.59688408, 0
0.59690414, 1
0.59690850, 0
0.59692856, 1
0.59693292, 0
0.59695298, 1
0.59695734, 0
0.59697742, 1
0.59698176, 0
0.59700182, 1
0.59700618, 0
0.59702624, 1
0.59703058, 0
0.59705066, 1
0.59705502, 0
0.59707508, 1
0.59707944, 0
0.59709950, 1
0.59710386, 0
0.59712392, 1
0.59712828, 0
0.59714834, 1
0.59715270, 0
0.59717276, 1
0.59717710, 0
0.59719718, 1
0.59720154, 0
0.59722160, 1
0.59722594, 0
0.59724602, 1
0.59725036, 0
0.59727042, 1
0.59727478, 0
0.59729486, 1
0.59729920, 0
0.59731928, 1
0.59732364, 0
0.59734370, 1
0.59734806, 0
0.59736812, 1
0.59737248, 0
0.59739254, 1
0.59739690, 0
0.59741698, 1
0.59742134, 0
0.59744140, 1
0.59744576, 0
0.59746582, 1
0.59747018, 0
0.59749026, 1
0.59749460, 0
0.59751468, 1
0.59751902, 0
0.59753910, 1
0.59754344, 0
0.59756352, 1
0.59756786, 0
0.59758794, 1
0.59759228, 0
0.59761236, 1
0.59761672, 0
0.59763678, 1
0.59764114, 0
0.59766120, 1
0.59766554, 0
0.59768560, 1
0.59768994, 0
0.59771000, 1
0.59771434, 0
0.59773440, 1
0.59773876, 0
0.59775882, 1
0.59776318, 0
0.59778324, 1
0.59778760, 0
0.59780766, 1
0.59781202, 0
0.59783208, 1
0.59783644, 0
0.59785650, 1
0.59786084, 0
0.59788092, 1
0.59788526, 0
0.59790534, 1
0.59790968, 0
0.59792974, 1
0.59793410, 0
0.59795416, 1
0.59795852, 0
0.59797860, 1
0.59798294, 0
0.59800300, 1
0.59800736, 0
0.59802742, 1
0.59803178, 0
0.59805186, 1
0.59805620, 0
0.59807628, 1
0.59808062, 0
0.59810070, 1
0.59810504, 0
0.59812512, 1
0.59812948, 0
0.59814954, 1
0.59815390, 0
0.59817396, 1
0.59817832, 0
0.59819838, 1
0.59820274, 0
0.59822280, 1
0.59822716, 0
0.59824722, 1
0.59825158, 0
0.59827166, 1
0.59827600, 0
0.59829606, 1
0.59830042, 0
0.59832048, 1
0.59832484, 0
0.59834490, 1
0.59834926, 0
0.59836934, 1
0.59837368, 0
0.59839376, 1
0.59839812, 0
0.59841820, 1
0.59842254, 0
0.59844262, 1
0.59844698, 0
0.59846704, 1
0.59847138, 0
0.59849144, 1
0.59849580, 0
0.59851586, 1
0.59852022, 0
0.59854028, 1
0.59854462, 0
0.59856470, 1
0.59856904, 0
0.59858912, 1
0.59859346, 0
0.59861354, 1
0.59861790, 0
0.59863796, 1
0.59864230, 0
0.59866238, 1
0.59866672, 0
0.59868680, 1
0.59869114, 0
0.59871120, 1
0.59871556, 0
0.59873562, 1
0.59873998, 0
0.59876004, 1
0.59876438, 0
0.59878446, 1
0.59878880, 0
0.59880888, 1
0.59881322, 0
0.59883328, 1
0.59883764, 0
0.59885770, 1
0.59886206, 0
0.59888212, 1
0.59888648, 0
0.59890656, 1
0.59891090, 0
0.59893098, 1
0.59893534, 0
0.59895542, 1
0.59895976, 0
0.59897984, 1
0.59898418, 0
0.59900426, 1
0.59900860, 0
0.59902868, 1
0.59903304, 0
0.59905312, 1
0.59905746, 0
0.59907754, 1
0.59908190, 0
0.59910196, 1
0.59910632, 0
0.59912640, 1
0.59913074, 0
0.59915082, 1
0.59915516, 0
0.59917522, 1
0.59917958, 0
0.59919964, 1
0.59920398, 0
0.59922406, 1
0.59922842, 0
0.59924848, 1
0.59925284, 0
0.59927292, 1
0.59927726, 0
0.59929734, 1
0.59930168, 0
0.59932176, 1
0.59932610, 0
0.59934618, 1
0.59935054, 0
0.59937060, 1
0.59937496, 0
0.59939504, 1
0.59939938, 0
0.59941946, 1
0.59942382, 0
0.59944390, 1
0.59944824, 0
0.59946830, 1
0.59947266, 0
0.59949272, 1
0.59949708, 0
0.59951716, 1
0.59952150, 0
0.59954158, 1
0.59954592, 0
0.59956598, 1
0.59957034, 0
0.59959040, 1
0.59959474, 0
0.59961482, 1
0.59961916, 0
0.59963922, 1
0.59964358, 0
0.59966366, 1
0.59966800, 0
0.59968806, 1
0.59969242, 0
0.59971248, 1
0.59971682, 0
0.59973690, 1
0.59974124, 0
0.59976132, 1
0.59976566, 0
0.59978574, 1
0.59979008, 0
0.59981016, 1
0.59981452, 0
0.59983458, 1
0.59983894, 0
0.59985902, 1
0.59986336, 0
0.59988344, 1
0.59988778, 0
0.59990786, 1
0.59991220, 0
0.59993228, 1
0.59993662, 0
0.59995670, 1
0.59996106, 0
0.59998112, 1
0.59998548, 0
0.60000554, 1
0.60000990, 0
0.60002996, 1
0.60003430, 0
0.60005438, 1
0.60005874, 0
0.60007880, 1
0.60008316, 0
0.60010322, 1
0.60010756, 0
0.60012764, 1
0.60013198, 0
0.60015204, 1
0.60015640, 0
0.60017646, 1
0.60018080, 0
0.60020088, 1
0.60020522, 0
0.60022528, 1
0.60022964, 0
0.60024970, 1
0.60025404, 0
0.60027412, 1
0.60027846, 0
0.60029854, 1
0.60030288, 0
0.60032294, 1
0.60032728, 0
0.60034736, 1
0.60035170, 0
0.60037178, 1
0.60037614, 0
0.60039620, 1
0.60040054, 0
0.60042060, 1
0.60042496, 0
0.60044502, 1
0.60044938, 0
0.60046944, 1
0.60047380, 0
0.60049386, 1
0.60049822, 0
0.60051830, 1
0.60052264, 0
0.60054272, 1
0.60054706, 0
0.60056714, 1
0.60057148, 0
0.60059154, 1
0.60059588, 0
0.60061596, 1
0.60062030, 0
0.60064036, 1
0.60064472, 0
0.60066478, 1
0.60066912, 0
0.60068920, 1
0.60069354, 0
0.60071362, 1
0.60071796, 0
0.60073802, 1
0.60074238, 0
0.60076244, 1
0.60076678, 0
0.60078686, 1
0.60079120, 0
0.60081126, 1
0.60081562, 0
0.60083568, 1
0.60084002, 0
0.60086008, 1
0.60086444, 0
0.60088450, 1
0.60088886, 0
0.60090894, 1
0.60091328, 0
0.60093336, 1
0.60093770, 0
0.60095778, 1
0.60096212, 0
0.60098220, 1
0.60098654, 0
0.60100660, 1
0.60101096, 0
0.60103102, 1
0.60103536, 0
0.60105544, 1
0.60105978, 0
0.60107984, 1
0.60108420, 0
0.60110424, 1
0.60110860, 0
0.60112866, 1
0.60113302, 0
0.60115308, 1
0.60115744, 0
0.60117750, 1
0.60118186, 0
0.60120192, 1
0.60120628, 0
0.60122634, 1
0.60123070, 0
0.60125078, 1
0.60125512, 0
0.60127520, 1
0.60127954, 0
0.60129962, 1
0.60130396, 0
0.60132404, 1
0.60132838, 0
0.60134844, 1
0.60135280, 0
0.60137286, 1
0.60137720, 0
0.60139728, 1
0.60140162, 0
0.60142170, 1
0.60142604, 0
0.60144612, 1
0.60145048, 0
0.60147054, 1
0.60147490, 0
0.60149496, 1
0.60149932, 0
0.60151940, 1
0.60152374, 0
0.60154382, 1
0.60154818, 0
0.60156824, 1
0.60157260, 0
0.60159268, 1
0.60159702, 0
0.60161710, 1
0.60162146, 0
0.60164152, 1
0.60164588, 0
0.60166594, 1
0.60167030, 0
0.60169038, 1
0.60169472, 0
0.60171480, 1
0.60171916, 0
0.60173922, 1
0.60174356, 0
0.60176364, 1
0.60176800, 0
0.60178808, 1
0.60179242, 0
0.60181250, 1
0.60181684, 0
0.60183690, 1
0.60184126, 0
0.60186134, 1
0.60186568, 0
0.60188576, 1
0.60189012, 0
0.60191020, 1
0.60191454, 0
0.60193462, 1
0.60193896, 0
0.60195906, 1
0.60196340, 0
0.60198350, 1
0.66338234, 0
0.66340546, 1
0.66863370, 0
0.66865662, 1
0.67911122, 0
0.67913434, 1
0.67913540, 0
0.67915852, 1
0.67915958, 0
0.67918836, 1
0.67918942, 0
0.67921252, 1
0.67921358, 0
0.67923670, 1
0.67923776, 0
0.67926068, 1
0.67926172, 0
0.67928484, 1
0.67928658, 0
0.67937326, 1
0.67937500, 0
0.67947516, 1
0.67947692, 0
0.67950438, 1
0.67950612, 0
0.67956602, 1
0.67956776, 0
0.67962200, 1
0.67962306, 0
0.67964636, 1
0.67964742, 0
0.67967056, 1
0.67967160, 0
0.67970094, 1
0.67970200, 0
0.67972512, 1
0.67973040, 0
0.67975352, 1
0.67976452, 0
0.67985022, 1
0.67985214, 0
0.67993784, 1
0.67993864, 0
0.67996206, 1
0.67996604, 0
0.67998934, 1
0.69044382, 0
0.69046694, 1
0.70972790, 0
0.70975138, 1
0.70975300, 0
0.70977610, 1
0.70977736, 0
0.70980046, 1
0.70980170, 0
0.70983164, 1
0.71468306, 0
0.71470656, 1
0.71470998, 0
0.71473328, 1
0.72228120, 0
0.72230432, 1
0.72237842, 0
0.72272126, 1
0.72388500, 0
0.72390856, 1
0.72391016, 0
0.72393328, 1
0.72393452, 0
0.72395764, 1
0.72395888, 0
0.72398200, 1
0.72886772, 0
0.72889120, 1
0.72889462, 0
0.72891792, 1
0.72924602, 0
0.72926914, 1
0.72934322, 0
0.72968608, 1
0.73086702, 0
0.73089056, 1
0.73089218, 0
0.73091528, 1
0.73091654, 0
0.73093964, 1
0.73094088, 0
0.73096400, 1
0.73586960, 0
0.73589310, 1
0.73589652, 0
0.73591982, 1
0.73623084, 0
0.73625396, 1
0.73632804, 0
0.73667088, 1
0.73784882, 0
0.73787236, 1
0.73787398, 0
0.73789710, 1
0.73789834, 0
0.73792146, 1
0.73792270, 0
0.73794580, 1
0.74282580, 0
0.74284930, 1
0.74285272, 0
0.74287602, 1
0.74320566, 0
0.74322878, 1
0.74330972, 0
0.74364572, 1
0.74481892, 0
0.74484246, 1
0.74484408, 0
0.74486720, 1
0.74486844, 0
0.74489154, 1
0.74489278, 0
0.74491590, 1
0.74979098, 0
0.74981448, 1
0.74981790, 0
0.74984120, 1
0.75016648, 0
0.75018960, 1
0.75026366, 0
0.75060648, 1
0.75181290, 0
0.75183644, 1
0.75183806, 0
0.75186118, 1
0.75186242, 0
0.75188554, 1
0.75188680, 0
0.75191674, 1
0.75677628, 0
0.75679978, 1
0.75680320, 0
0.75682650, 1
0.75714824, 0
0.75717134, 1
0.75724542, 0
0.75758830, 1
0.75876290, 0
0.75878644, 1
0.75878806, 0
0.75881120, 1
0.75881244, 0
0.75883556, 1
0.75883680, 0
0.75885992, 1
0.76375700, 0
0.76378050, 1
0.76378392, 0
0.76380722, 1
0.76412240, 0
0.76414552, 1
0.76421962, 0
0.76456250, 1
0.76574832, 0
0.76577186, 1
0.76577348, 0
0.76579660, 1
0.76579784, 0
0.76582096, 1
0.76582220, 0
0.76584532, 1
0.77074492, 0
0.77076840, 1
0.77077182, 0
0.77079514, 1
0.77110368, 0
0.77112680, 1
0.77120088, 0
0.77154378, 1
0.77270672, 0
0.77273030, 1
0.77273190, 0
0.77275502, 1
0.77275628, 0
0.77277938, 1
0.77278064, 0
0.77280376, 1
0.77770054, 0
0.77772404, 1
0.77772746, 0
0.77775076, 1
0.77806990, 0
0.77809302, 1
0.77816710, 0
0.77850992, 1
0.77969246, 0
0.77971602, 1
0.77971762, 0
0.77974074, 1
0.77974198, 0
0.77976510, 1
0.77976636, 0
0.77978948, 1
0.78466472, 0
0.78468822, 1
0.78469164, 0
0.78471494, 1
0.78504608, 0
0.78506920, 1
0.78514330, 0
0.78548614, 1
0.78666990, 0
0.78669344, 1
0.78669506, 0
0.78671818, 1
0.78671942, 0
0.78674256, 1
0.78674380, 0
0.78676692, 1
0.79165190, 0
0.79167538, 1
0.79167880, 0
0.79170208, 1
0.79203078, 0
0.79205390, 1
0.79213482, 0
0.79247084, 1
0.79364312, 0
0.79366666, 1
0.79366828, 0
0.79369140, 1
0.79369264, 0
0.79371576, 1
0.79371700, 0
0.79374012, 1
0.79862242, 0
0.79864592, 1
0.79864934, 0
0.79867264, 1
0.79900514, 0
0.79902826, 1
0.79910918, 0
0.79944530, 1
0.80065546, 0
0.80067902, 1
0.80068064, 0
0.80070376, 1
0.80070500, 0
0.80073496, 1
0.80073620, 0
0.80075932, 1
0.80560692, 0
0.80563042, 1
0.80563384, 0
0.80565714, 1
0.80599150, 0
0.80601462, 1
0.80609554, 0
0.80643164, 1
0.80759204, 0
0.80761558, 1
0.80761720, 0
0.80764032, 1
0.80764158, 0
0.80766470, 1
0.80766594, 0
0.80768906, 1
0.81258494, 0
0.81260842, 1
0.81261184, 0
0.81263514, 1
0.81295060, 0
0.81297372, 1
0.81304782, 0
0.81339076, 1
0.81456104, 0
0.81458460, 1
0.81458622, 0
0.81460934, 1
0.81461058, 0
0.81463370, 1
0.81463494, 0
0.81465806, 1
0.81956896, 0
0.81959244, 1
0.81959586, 0
0.81961918, 1
0.81992718, 0
0.81995032, 1
0.82002442, 0
0.82036734, 1
0.82154126, 0
0.82156482, 1
0.82156644, 0
0.82158956, 1
0.82159082, 0
0.82161394, 1
0.82161518, 0
0.82163830, 1
0.82651974, 0
0.82654324, 1
0.82654666, 0
0.82656996, 1
0.82690712, 0
0.82693022, 1
0.82701116, 0
0.82734716, 1
0.82850634, 0
0.82852990, 1
0.82853150, 0
0.82855462, 1
0.82855588, 0
0.82857898, 1
0.82858022, 0
0.82860334, 1
0.83350444, 0
0.83352794, 1
0.83353136, 0
0.83355466, 1
0.83386510, 0
0.83388822, 1
0.83396232, 0
0.83430520, 1
0.83549320, 0
0.83551674, 1
0.83551836, 0
0.83554148, 1
0.83554272, 0
0.83556584, 1
0.83556708, 0
0.83559018, 1
0.84048808, 0
0.84051158, 1
0.84051500, 0
0.84053830, 1
0.84084718, 0
0.84087030, 1
0.84094438, 0
0.84128348, 1
0.84246686, 0
0.84249042, 1
0.84249204, 0
0.84251516, 1
0.84251640, 0
0.84253952, 1
0.84254076, 0
0.84256390, 1
0.84744718, 0
0.84747068, 1
0.84747410, 0
0.84749740, 1
0.84782454, 0
0.84784766, 1
0.84792174, 0
0.84826090, 1
0.84943374, 0
0.84945728, 1
0.84945890, 0
0.84948200, 1
0.84948324, 0
0.84950634, 1
0.84950760, 0
0.84953070, 1
0.85442552, 0
0.85444902, 1
0.85445244, 0
0.85447574, 1
0.85480668, 0
0.85482978, 1
0.85490936, 0
0.85524296, 1
0.85640410, 0
0.85642764, 1
0.85642926, 0
0.85645238, 1
0.85645362, 0
0.85647674, 1
0.85647798, 0
0.85650110, 1
0.86138924, 0
0.86141272, 1
0.86141614, 0
0.86143944, 1
0.86176662, 0
0.86178974, 1
0.86186382, 0
0.86220298, 1
0.86337636, 0
0.86339992, 1
0.86340154, 0
0.86342466, 1
0.86342590, 0
0.86344902, 1
0.86345028, 0
0.86347338, 1
0.86837698, 0
0.86840046, 1
0.86840388, 0
0.86842718, 1
0.86874842, 0
0.86877154, 1
0.86884560, 0
0.86918472, 1
0.87036918, 0
0.87039276, 1
0.87039436, 0
0.87041750, 1
0.87041874, 0
0.87044186, 1
0.87044310, 0
0.87046624, 1
0.87533874, 0
0.87536222, 1
0.87536564, 0
0.87538894, 1
0.87571188, 0
0.87573500, 1
0.87580910, 0
0.87614830, 1
0.87733322, 0
0.87735678, 1
0.87735840, 0
0.87738152, 1
0.87738278, 0
0.87740590, 1
0.87740714, 0
0.87743028, 1
0.88231970, 0
0.88234320, 1
0.88234662, 0
0.88236992, 1
0.88270210, 0
0.88272522, 1
0.88280482, 0
0.88313860, 1
0.88432544, 0
0.88434898, 1
0.88435060, 0
0.88437372, 1
0.88437496, 0
0.88439808, 1
0.88439934, 0
0.88442794, 1
0.88929384, 0
0.88931732, 1
0.88932074, 0
0.88934404, 1
0.88967786, 0
0.88970098, 1
0.88978056, 0
0.89011426, 1
0.89130258, 0
0.89132612, 1
0.89132774, 0
0.89135086, 1
0.89135210, 0
0.89137522, 1
0.89137646, 0
0.89140504, 1
0.89626480, 0
0.89628828, 1
0.89629170, 0
0.89631502, 1
