Time [s],Packet ID,MOSI,MISO
0.7422984600,3048,0x0E,
0.7423135000,3049,0x07,
0.7423229000,3049,0x0E,
0.7423379400,3050,0x07,
0.7423473400,3050,0x0E,
0.7423624000,3051,0x07,
0.7423717800,3051,0x0E,
0.7423868400,3052,0x07,
0.7423962200,3052,0x0E,
0.7424112600,3053,0x07,
0.7424206600,3053,0x0E,
0.7424357000,3054,0x07,
0.7424451000,3054,0x0E,
0.7424601400,3055,0x07,
0.7424695200,3055,0x0E,
0.7424845800,3056,0x07,
0.7424939600,3056,0x0E,
0.7425090000,3057,0x07,
0.7425184000,3057,0x0E,
0.7425334400,3058,0x07,
0.7425428200,3058,0x0E,
0.7425578600,3059,0x07,
0.7425672400,3059,0x0E,
0.7425822800,3060,0x07,
0.7425916600,3060,0x0E,
0.7426067000,3061,0x07,
0.7426161000,3061,0x0E,
0.7426311400,3062,0x07,
0.7426405200,3062,0x0E,
0.7426555600,3063,0x07,
0.7426649600,3063,0x0E,
0.7426800000,3064,0x07,
0.7426893800,3064,0x0E,
0.7427044200,3065,0x07,
0.7427138200,3065,0x0E,
0.7427288600,3066,0x07,
0.7427382400,3066,0x0E,
0.7427533000,3067,0x07,
0.7427626800,3067,0x0E,
0.7427777200,3068,0x07,
0.7427871200,3068,0x0E,
0.7428021600,3069,0x07,
0.7428115400,3069,0x0E,
0.7428265800,3070,0x07,
0.7428359600,3070,0x0E,
0.7428515600,3071,0x07,
0.7428609400,3071,0x0E,
0.7428759800,3072,0x07,
0.7428853800,3072,0x0E,
0.7429004200,3073,0x07,
0.7429098000,3073,0x0E,
0.7429248400,3074,0x07,
0.7429342200,3074,0x0E,
0.7429492600,3075,0x07,
0.7429586600,3075,0x0E,
0.7429736800,3076,0x07,
0.7429830800,3076,0x0E,
0.7429981200,3077,0x07,
0.7430075000,3077,0x0E,
0.7430225400,3078,0x07,
0.7430319200,3078,0x0E,
0.7430469600,3079,0x07,
0.7430563600,3079,0x0E,
0.7430714000,3080,0x07,
0.7430807800,3080,0x0E,
0.7430958400,3081,0x07,
0.7431052200,3081,0x0E,
0.7431202600,3082,0x07,
0.7431296600,3082,0x0E,
0.7431447000,3083,0x07,
0.7431541000,3083,0x0E,
0.7431691400,3084,0x07,
0.7431785200,3084,0x0E,
0.7431935600,3085,0x07,
0.7432029400,3085,0x0E,
0.7432179800,3086,0x07,
0.7432273600,3086,0x0E,
0.7432424200,3087,0x07,
0.7432518000,3087,0x0E,
0.7432668400,3088,0x07,
0.7432762400,3088,0x0E,
0.7432912800,3089,0x07,
0.7433006600,3089,0x0E,
0.7433157200,3090,0x07,
0.7433251000,3090,0x0E,
0.7433401400,3091,0x07,
0.7433495200,3091,0x0E,
0.7433645600,3092,0x07,
0.7433739600,3092,0x0E,
0.7433890000,3093,0x07,
0.7433983800,3093,0x0E,
0.7434134200,3094,0x07,
0.7434228200,3094,0x0E,
0.7434378600,3095,0x07,
0.7434472400,3095,0x0E,
0.7434622800,3096,0x07,
0.7434716600,3096,0x0E,
0.7434867200,3097,0x07,
0.7434961000,3097,0x0E,
0.7435111400,3098,0x07,
0.7435205200,3098,0x0E,
0.7435355600,3099,0x07,
0.7435449400,3099,0x0E,
0.7435600000,3100,0x07,
0.7435693800,3100,0x0E,
0.7435844200,3101,0x07,
0.7435938200,3101,0x0E,
0.7436088600,3102,0x07,
0.7436182600,3102,0x0E,
0.7436332800,3103,0x07,
0.7436426800,3103,0x0E,
0.7436577200,3104,0x07,
0.7436671000,3104,0x0E,
0.7436821400,3105,0x07,
0.7436915400,3105,0x0E,
0.7437065800,3106,0x07,
0.7437159600,3106,0x0E,
0.7437310200,3107,0x07,
0.7437404000,3107,0x0E,
0.7437554600,3108,0x07,
0.7437648400,3108,0x0E,
0.7437798800,3109,0x07,
0.7437892800,3109,0x0E,
0.7438043200,3110,0x07,
0.7438137000,3110,0x0E,
0.7438287400,3111,0x07,
0.7438381400,3111,0x0E,
0.7438531800,3112,0x07,
0.7438625600,3112,0x0E,
0.7438776000,3113,0x07,
0.7438870000,3113,0x0E,
0.7439020400,3114,0x07,
0.7439114200,3114,0x0E,
0.7439264800,3115,0x07,
0.7439358600,3115,0x0E,
0.7439509000,3116,0x07,
0.7439603000,3116,0x0E,
0.7439753600,3117,0x07,
0.7439847400,3117,0x0E,
0.7439997800,3118,0x07,
0.7440091800,3118,0x0E,
0.7440242200,3119,0x07,
0.7440336200,3119,0x0E,
0.7440486600,3120,0x07,
0.7440580400,3120,0x0E,
0.7440731000,3121,0x07,
0.7440824800,3121,0x0E,
0.7440975200,3122,0x07,
0.7441069200,3122,0x0E,
0.7441219600,3123,0x07,
0.7441313400,3123,0x0E,
0.7441463800,3124,0x07,
0.7441557800,3124,0x0E,
0.7441708200,3125,0x07,
0.7441802200,3125,0x0E,
0.7441952600,3126,0x07,
0.7442046400,3126,0x0E,
0.7442196800,3127,0x07,
0.7442290800,3127,0x0E,
0.7442441200,3128,0x07,
0.7442535000,3128,0x0E,
0.7442685400,3129,0x07,
0.7442779400,3129,0x0E,
0.7442929800,3130,0x07,
0.7443023600,3130,0x0E,
0.7443174000,3131,0x07,
0.7443267800,3131,0x0E,
0.7443418200,3132,0x07,
0.7443512200,3132,0x0E,
0.7443662600,3133,0x07,
0.7443756600,3133,0x0E,
0.7443907000,3134,0x07,
0.7444000800,3134,0x0E,
0.7444151400,3135,0x07,
0.7444245200,3135,0x0E,
0.7444395600,3136,0x07,
0.7444489600,3136,0x0E,
0.7444640000,3137,0x07,
0.7444733800,3137,0x0E,
0.7444884200,3138,0x07,
0.7444978200,3138,0x0E,
0.7445128600,3139,0x07,
0.7445222600,3139,0x0E,
0.7445373000,3140,0x07,
0.7445466800,3140,0x0E,
0.7445617400,3141,0x07,
0.7445711200,3141,0x0E,
0.7445861600,3142,0x07,
0.7445955600,3142,0x0E,
0.7446106000,3143,0x07,
0.7446199800,3143,0x0E,
0.7446350400,3144,0x07,
0.7446444200,3144,0x0E,
0.7446594600,3145,0x07,
0.7446688600,3145,0x0E,
0.7446839000,3146,0x07,
0.7446933000,3146,0x0E,
0.7447083400,3147,0x07,
0.7447177200,3147,0x0E,
0.7447327800,3148,0x07,
0.7447421600,3148,0x0E,
0.7447572200,3149,0x07,
0.7447666000,3149,0x0E,
0.7447816600,3150,0x07,
0.7447910400,3150,0x0E,
0.7448060800,3151,0x07,
0.7448154600,3151,0x0E,
0.7448305000,3152,0x07,
0.7448399000,3152,0x0E,
0.7448549200,3153,0x07,
0.7448643200,3153,0x0E,
0.7448793600,3154,0x07,
0.7448887400,3154,0x0E,
0.7449037800,3155,0x07,
0.7449131600,3155,0x0E,
0.7449282000,3156,0x07,
0.7449376000,3156,0x0E,
0.7449526400,3157,0x07,
0.7449620200,3157,0x0E,
0.7449770800,3158,0x07,
0.7449864600,3158,0x0E,
0.7450015000,3159,0x07,
0.7450109000,3159,0x0E,
0.7450259400,3160,0x07,
0.7450353200,3160,0x0E,
0.7450503600,3161,0x07,
0.7450597400,3161,0x0E,
0.7450748000,3162,0x07,
0.7450841800,3162,0x0E,
0.7450992200,3163,0x07,
0.7451086000,3163,0x0E,
0.7451236400,3164,0x07,
0.7451330200,3164,0x0E,
0.7451480600,3165,0x07,
0.7451574400,3165,0x0E,
0.7451724800,3166,0x07,
0.7451818800,3166,0x0E,
0.7451969200,3167,0x07,
0.7452063000,3167,0x0E,
0.7452213600,3168,0x07,
0.7452307400,3168,0x0E,
0.7452457800,3169,0x07,
0.7452551600,3169,0x0E,
0.7452702200,3170,0x07,
0.7452796000,3170,0x0E,
0.7452946400,3171,0x07,
0.7453040400,3171,0x0E,
0.7453190800,3172,0x07,
0.7453284600,3172,0x0E,
0.7453435000,3173,0x07,
0.7453529000,3173,0x0E,
0.7453679400,3174,0x07,
0.7453773200,3174,0x0E,
0.7453923600,3175,0x07,
0.7454017400,3175,0x0E,
0.7454168000,3176,0x07,
0.7454261800,3176,0x0E,
0.7454412200,3177,0x07,
0.7454506200,3177,0x0E,
0.7454656600,3178,0x07,
0.7454750400,3178,0x0E,
0.7454901000,3179,0x07,
0.7454994800,3179,0x0E,
0.7455145200,3180,0x07,
0.7455239000,3180,0x0E,
0.7455389600,3181,0x07,
0.7455483400,3181,0x0E,
0.7455633800,3182,0x07,
0.7455727600,3182,0x0E,
0.7455878000,3183,0x07,
0.7455972000,3183,0x0E,
0.7456122400,3184,0x07,
0.7456216400,3184,0x0E,
0.7456366800,3185,0x07,
0.7456460600,3185,0x0E,
0.7456611000,3186,0x07,
0.7456705000,3186,0x0E,
0.7456855400,3187,0x07,
0.7456949200,3187,0x0E,
0.7457099600,3188,0x07,
0.7457193400,3188,0x0E,
0.7457343800,3189,0x07,
0.7457437600,3189,0x0E,
0.7457588000,3190,0x07,
0.7457681800,3190,0x0E,
0.7457832200,3191,0x07,
0.7457926000,3191,0x0E,
0.7458076400,3192,0x07,
0.7458170400,3192,0x0E,
0.7458320800,3193,0x07,
0.7458414600,3193,0x0E,
0.7458565000,3194,0x07,
0.7458659000,3194,0x0E,
0.7458809400,3195,0x07,
0.7458903200,3195,0x0E,
0.7459053600,3196,0x07,
0.7459147400,3196,0x0E,
0.7459298000,3197,0x07,
0.7459391800,3197,0x0E,
0.7459542200,3198,0x07,
0.7459636200,3198,0x0E,
0.7459786400,3199,0x07,
0.7459880400,3199,0x0E,
0.7460030800,3200,0x07,
0.7460124600,3200,0x0E,
0.7460275000,3201,0x07,
0.7460368800,3201,0x0E,
0.7460519400,3202,0x07,
0.7460613200,3202,0x0E,
0.7460763600,3203,0x07,
0.7460857600,3203,0x0E,
0.7461008000,3204,0x07,
0.7461102000,3204,0x0E,
0.7461252400,3205,0x07,
0.7461346400,3205,0x0E,
0.7461496800,3206,0x07,
0.7461590600,3206,0x0E,
0.7461741200,3207,0x07,
0.7461835000,3207,0x0E,
0.7461985400,3208,0x07,
0.7462079400,3208,0x0E,
0.7462229800,3209,0x07,
0.7462323800,3209,0x0E,
0.7462474200,3210,0x07,
0.7462568000,3210,0x0E,
0.7462718600,3211,0x07,
0.7462812400,3211,0x0E,
0.7462962800,3212,0x07,
0.7463056800,3212,0x0E,
0.7463207200,3213,0x07,
0.7463301200,3213,0x0E,
0.7463451600,3214,0x07,
0.7463545400,3214,0x0E,
0.7463695800,3215,0x07,
0.7463789600,3215,0x0E,
0.7463940000,3216,0x07,
0.7464033800,3216,0x0E,
0.7464184200,3217,0x07,
0.7464278000,3217,0x0E,
0.7464428400,3218,0x07,
0.7464522400,3218,0x0E,
0.7464672800,3219,0x07,
0.7464766600,3219,0x0E,
0.7464917200,3220,0x07,
0.7465011000,3220,0x0E,
0.7465161400,3221,0x07,
0.7465255400,3221,0x0E,
0.7465405800,3222,0x07,
0.7465499800,3222,0x0E,
0.7465650200,3223,0x07,
0.7465744000,3223,0x0E,
0.7465894600,3224,0x07,
0.7465988400,3224,0x0E,
0.7466139000,3225,0x07,
0.7466232800,3225,0x0E,
0.7466383200,3226,0x07,
0.7466477200,3226,0x0E,
0.7466627600,3227,0x07,
0.7466721400,3227,0x0E,
0.7466872000,3228,0x07,
0.7466965800,3228,0x0E,
0.7467116200,3229,0x07,
0.7467210200,3229,0x0E,
0.7467360600,3230,0x07,
0.7467454400,3230,0x0E,
0.7467605000,3231,0x07,
0.7467698800,3231,0x0E,
0.7467849200,3232,0x07,
0.7467943200,3232,0x0E,
0.7468093600,3233,0x07,
0.7468187600,3233,0x0E,
0.7468338000,3234,0x07,
0.7468431800,3234,0x0E,
0.7468582200,3235,0x07,
0.7468676200,3235,0x0E,
0.7468826600,3236,0x07,
0.7468920600,3236,0x0E,
0.7469071000,3237,0x07,
0.7469165000,3237,0x0E,
0.7469315400,3238,0x07,
0.7469409400,3238,0x0E,
0.7469559800,3239,0x07,
0.7469653800,3239,0x0E,
0.7469804200,3240,0x07,
0.7469898200,3240,0x0E,
0.7470048600,3241,0x07,
0.7470142400,3241,0x0E,
0.7470293000,3242,0x07,
0.7470386800,3242,0x0E,
0.7470537200,3243,0x07,
0.7470631000,3243,0x0E,
0.7470781600,3244,0x07,
0.7470875400,3244,0x0E,
0.7471025800,3245,0x07,
0.7471119800,3245,0x0E,
0.7471270000,3246,0x07,
0.7471364000,3246,0x0E,
0.7471514400,3247,0x07,
0.7471608200,3247,0x0E,
0.7471758600,3248,0x07,
0.7471852400,3248,0x0E,
0.7472002800,3249,0x07,
0.7472096600,3249,0x0E,
0.7472247000,3250,0x07,
0.7472341000,3250,0x0E,
0.7472491400,3251,0x07,
0.7472585200,3251,0x0E,
0.7472735600,3252,0x07,
0.7472829400,3252,0x0E,
0.7472979800,3253,0x07,
0.7473073800,3253,0x0E,
0.7473224200,3254,0x07,
0.7473318000,3254,0x0E,
0.7473468400,3255,0x07,
0.7473562200,3255,0x0E,
0.7473712800,3256,0x07,
0.7473806600,3256,0x0E,
0.7473957000,3257,0x07,
0.7474050800,3257,0x0E,
0.7474201200,3258,0x07,
0.7474295000,3258,0x0E,
0.7474445400,3259,0x07,
0.7474539200,3259,0x0E,
0.7474689600,3260,0x07,
0.7474783600,3260,0x0E,
0.7474934000,3261,0x07,
0.7475027800,3261,0x0E,
0.7475178200,3262,0x07,
0.7475272200,3262,0x0E,
0.7475422600,3263,0x07,
0.7475516400,3263,0x0E,
0.7475666800,3264,0x07,
0.7475760600,3264,0x0E,
0.7475911000,3265,0x07,
0.7476005000,3265,0x0E,
0.7476155400,3266,0x07,
0.7476249200,3266,0x0E,
0.7476399800,3267,0x07,
0.7476493600,3267,0x0E,
0.7476644200,3268,0x07,
0.7476738000,3268,0x0E,
0.7476888400,3269,0x07,
0.7476982400,3269,0x0E,
0.7477132800,3270,0x07,
0.7477226600,3270,0x0E,
0.7477377000,3271,0x07,
0.7477471000,3271,0x0E,
0.7477621400,3272,0x07,
0.7477715200,3272,0x0E,
0.7477865800,3273,0x07,
0.7477959600,3273,0x0E,
0.7478110000,3274,0x07,
0.7478204000,3274,0x0E,
0.7478354400,3275,0x07,
0.7478448400,3275,0x0E,
0.7478598800,3276,0x07,
0.7478692600,3276,0x0E,
0.7478843000,3277,0x07,
0.7478937000,3277,0x0E,
0.7479087400,3278,0x07,
0.7479181200,3278,0x0E,
0.7479331600,3279,0x07,
0.7479425600,3279,0x0E,
0.7479576000,3280,0x07,
0.7479669800,3280,0x0E,
0.7479820200,3281,0x07,
0.7479914200,3281,0x0E,
0.7480064800,3282,0x07,
0.7480158600,3282,0x0E,
0.7480309000,3283,0x07,
0.7480402800,3283,0x0E,
0.7480553200,3284,0x07,
0.7480647000,3284,0x0E,
0.7480797400,3285,0x07,
0.7480891400,3285,0x0E,
0.7481041800,3286,0x07,
0.7481135600,3286,0x0E,
0.7481286000,3287,0x07,
0.7481380000,3287,0x0E,
0.7481530400,3288,0x07,
0.7481624200,3288,0x0E,
0.7481774800,3289,0x07,
0.7481868600,3289,0x0E,
0.7482019000,3290,0x07,
0.7482112800,3290,0x0E,
0.7482263200,3291,0x07,
0.7482357200,3291,0x0E,
0.7482507600,3292,0x07,
0.7482601400,3292,0x0E,
0.7482752000,3293,0x07,
0.7482845800,3293,0x0E,
0.7482996200,3294,0x07,
0.7483090000,3294,0x0E,
0.7483240600,3295,0x07,
0.7483334400,3295,0x0E,
0.7483485000,3296,0x07,
0.7483578800,3296,0x0E,
0.7483729200,3297,0x07,
0.7483823000,3297,0x0E,
0.7483973400,3298,0x07,
0.7484067400,3298,0x0E,
0.7484217800,3299,0x07,
0.7484311800,3299,0x0E,
0.7484462200,3300,0x07,
0.7484556000,3300,0x0E,
0.7484706400,3301,0x07,
0.7484800400,3301,0x0E,
0.7484950800,3302,0x07,
0.7485044600,3302,0x0E,
0.7485195000,3303,0x07,
0.7485288800,3303,0x0E,
0.7485439400,3304,0x07,
0.7485533200,3304,0x0E,
0.7485683800,3305,0x07,
0.7485777600,3305,0x0E,
0.7485928200,3306,0x07,
0.7486022000,3306,0x0E,
0.7486172400,3307,0x07,
0.7486266400,3307,0x0E,
0.7486416800,3308,0x07,
0.7486510600,3308,0x0E,
0.7486661000,3309,0x07,
0.7486754800,3309,0x0E,
0.7486905400,3310,0x07,
0.7486999200,3310,0x0E,
0.7487149600,3311,0x07,
0.7487243400,3311,0x0E,
0.7487393800,3312,0x07,
0.7487487800,3312,0x0E,
0.7487638200,3313,0x07,
0.7487732000,3313,0x0E,
0.7487882400,3314,0x07,
0.7487976200,3314,0x0E,
0.7488126600,3315,0x07,
0.7488220600,3315,0x0E,
0.7488371000,3316,0x07,
0.7488464800,3316,0x0E,
0.7488615200,3317,0x07,
0.7488709000,3317,0x0E,
0.7488859600,3318,0x07,
0.7488953400,3318,0x0E,
0.7489103800,3319,0x07,
0.7489197800,3319,0x0E,
0.7489348200,3320,0x07,
0.7489442000,3320,0x0E,
0.7489592400,3321,0x07,
0.7489686400,3321,0x0E,
0.7489836800,3322,0x07,
0.7489930800,3322,0x0E,
0.7490081200,3323,0x07,
0.7490175000,3323,0x0E,
0.7490325600,3324,0x07,
0.7490419400,3324,0x0E,
0.7490570000,3325,0x07,
0.7490663800,3325,0x0E,
0.7490814200,3326,0x07,
0.7490908000,3326,0x0E,
0.7491064000,3327,0x07,
0.7491157800,3327,0x0E,
0.7491308200,3328,0x07,
0.7491402000,3328,0x0E,
0.7491552600,3329,0x07,
0.7491646400,3329,0x0E,
0.7491796800,3330,0x07,
0.7491890800,3330,0x0E,
0.7492041200,3331,0x07,
0.7492135200,3331,0x0E,
0.7492285600,3332,0x07,
0.7492379400,3332,0x0E,
0.7492529800,3333,0x07,
0.7492623800,3333,0x0E,
0.7492774200,3334,0x07,
0.7492868000,3334,0x0E,
0.7493018600,3335,0x07,
0.7493112400,3335,0x0E,
0.7493263000,3336,0x07,
0.7493356800,3336,0x0E,
0.7493507200,3337,0x07,
0.7493601200,3337,0x0E,
0.7493751600,3338,0x07,
0.7493845600,3338,0x0E,
0.7493996000,3339,0x07,
0.7494090000,3339,0x0E,
0.7494240400,3340,0x07,
0.7494334400,3340,0x0E,
0.7494484800,3341,0x07,
0.7494578600,3341,0x0E,
0.7494729000,3342,0x07,
0.7494823000,3342,0x0E,
0.7494973400,3343,0x07,
0.7495067400,3343,0x0E,
0.7495217800,3344,0x07,
0.7495311800,3344,0x0E,
0.7495462200,3345,0x07,
0.7495556000,3345,0x0E,
0.7495706400,3346,0x07,
0.7495800400,3346,0x0E,
0.7495950800,3347,0x07,
0.7496044800,3347,0x0E,
0.7496195200,3348,0x07,
0.7496289200,3348,0x0E,
0.7496439600,3349,0x07,
0.7496533400,3349,0x0E,
0.7496683800,3350,0x07,
0.7496777600,3350,0x0E,
0.7496928000,3351,0x07,
0.7497022000,3351,0x0E,
0.7497172400,3352,0x07,
0.7497266200,3352,0x0E,
0.7497416600,3353,0x07,
0.7497510400,3353,0x0E,
0.7497661000,3354,0x07,
0.7497754800,3354,0x0E,
0.7497905400,3355,0x07,
0.7497999200,3355,0x0E,
0.7498149800,3356,0x07,
0.7498243600,3356,0x0E,
0.7498394000,3357,0x07,
0.7498488000,3357,0x0E,
0.7498638400,3358,0x07,
0.7498732200,3358,0x0E,
0.7498882800,3359,0x07,
0.7498976600,3359,0x0E,
0.7499127200,3360,0x07,
0.7499221000,3360,0x0E,
0.7499371600,3361,0x07,
0.7499465600,3361,0x0E,
0.7499616000,3362,0x07,
0.7499709800,3362,0x0E,
0.7499860400,3363,0x07,
0.7499954200,3363,0x0E,
0.7500104800,3364,0x07,
0.7500198600,3364,0x0E,
0.7500349200,3365,0x07,
0.7500443000,3365,0x0E,
0.7500593400,3366,0x07,
0.7500687400,3366,0x0E,
0.7500837800,3367,0x07,
0.7500931600,3367,0x0E,
0.7501082000,3368,0x07,
0.7501176000,3368,0x0E,
0.7501326400,3369,0x07,
0.7501420400,3369,0x0E,
0.7501570800,3370,0x07,
0.7501664800,3370,0x0E,
0.7501815200,3371,0x07,
0.7501909000,3371,0x0E,
0.7502059600,3372,0x07,
0.7502153400,3372,0x0E,
0.7502303800,3373,0x07,
0.7502397800,3373,0x0E,
0.7502548200,3374,0x07,
0.7502642000,3374,0x0E,
0.7502792400,3375,0x07,
0.7502886400,3375,0x0E,
0.7503036800,3376,0x07,
0.7503130600,3376,0x0E,
0.7503281200,3377,0x07,
0.7503375000,3377,0x0E,
0.7503525400,3378,0x07,
0.7503619200,3378,0x0E,
0.7503769600,3379,0x07,
0.7503863600,3379,0x0E,
0.7504014000,3380,0x07,
0.7504108000,3380,0x0E,
0.7504258200,3381,0x07,
0.7504352200,3381,0x0E,
0.7504502600,3382,0x07,
0.7504596400,3382,0x0E,
0.7504746800,3383,0x07,
0.7504840600,3383,0x0E,
0.7504991000,3384,0x07,
0.7505085000,3384,0x0E,
0.7505235400,3385,0x07,
0.7505329200,3385,0x0E,
0.7505479600,3386,0x07,
0.7505573600,3386,0x0E,
0.7505724000,3387,0x07,
0.7505818000,3387,0x0E,
0.7505968400,3388,0x07,
0.7506062200,3388,0x0E,
0.7506212600,3389,0x07,
0.7506306400,3389,0x0E,
0.7506456800,3390,0x07,
0.7506550600,3390,0x0E,
0.7506701200,3391,0x07,
0.7506795000,3391,0x0E,
0.7506945400,3392,0x07,
0.7507039400,3392,0x0E,
0.7507189800,3393,0x07,
0.7507283600,3393,0x0E,
0.7507434000,3394,0x07,
0.7507528000,3394,0x0E,
0.7507678200,3395,0x07,
0.7507772000,3395,0x0E,
0.7507922400,3396,0x07,
0.7508016200,3396,0x0E,
0.7508166600,3397,0x07,
0.7508260400,3397,0x0E,
0.7508410800,3398,0x07,
0.7508504600,3398,0x0E,
0.7508655000,3399,0x07,
0.7508749000,3399,0x0E,
0.7508899400,3400,0x07,
0.7508993200,3400,0x0E,
0.7509143600,3401,0x07,
0.7509237600,3401,0x0E,
0.7509388000,3402,0x07,
0.7509481800,3402,0x0E,
0.7509632200,3403,0x07,
0.7509726200,3403,0x0E,
0.7509876600,3404,0x07,
0.7509970400,3404,0x0E,
0.7510121000,3405,0x07,
0.7510214800,3405,0x0E,
0.7510365200,3406,0x07,
0.7510459000,3406,0x0E,
0.7510609400,3407,0x07,
0.7510703400,3407,0x0E,
0.7510853800,3408,0x07,
0.7510947600,3408,0x0E,
0.7511098000,3409,0x07,
0.7511191800,3409,0x0E,
0.7511342200,3410,0x07,
0.7511436200,3410,0x0E,
0.7511586600,3411,0x07,
0.7511680400,3411,0x0E,
0.7511830800,3412,0x07,
0.7511924800,3412,0x0E,
0.7512075200,3413,0x07,
0.7512169200,3413,0x0E,
0.7512319600,3414,0x07,
0.7512413400,3414,0x0E,
0.7512564000,3415,0x07,
0.7512657800,3415,0x0E,
0.7512808400,3416,0x07,
0.7512902200,3416,0x0E,
0.7513052800,3417,0x07,
0.7513146600,3417,0x0E,
0.7513297000,3418,0x07,
0.7513390800,3418,0x0E,
0.7513541200,3419,0x07,
0.7513635200,3419,0x0E,
0.7513785600,3420,0x07,
0.7513879400,3420,0x0E,
0.7514029800,3421,0x07,
0.7514123800,3421,0x0E,
0.7514274200,3422,0x07,
0.7514368000,3422,0x0E,
0.7514518400,3423,0x07,
0.7514612200,3423,0x0E,
0.7514762600,3424,0x07,
0.7514856400,3424,0x0E,
0.7515006800,3425,0x07,
0.7515100600,3425,0x0E,
0.7515251000,3426,0x07,
0.7515344800,3426,0x0E,
0.7515495200,3427,0x07,
0.7515589000,3427,0x0E,
0.7515739600,3428,0x07,
0.7515833400,3428,0x0E,
0.7515983800,3429,0x07,
0.7516077600,3429,0x0E,
0.7516228200,3430,0x07,
0.7516322000,3430,0x0E,
0.7516472600,3431,0x07,
0.7516566400,3431,0x0E,
0.7516717000,3432,0x07,
0.7516810800,3432,0x0E,
0.7516961200,3433,0x07,
0.7517055200,3433,0x0E,
0.7517205600,3434,0x07,
0.7517299400,3434,0x0E,
0.7517450000,3435,0x07,
0.7517543800,3435,0x0E,
0.7517694200,3436,0x07,
0.7517788000,3436,0x0E,
0.7517938400,3437,0x07,
0.7518032200,3437,0x0E,
0.7518182800,3438,0x07,
0.7518276600,3438,0x0E,
0.7518427000,3439,0x07,
0.7518520800,3439,0x0E,
0.7518671200,3440,0x07,
0.7518765200,3440,0x0E,
0.7518915600,3441,0x07,
0.7519009600,3441,0x0E,
0.7519160000,3442,0x07,
0.7519253800,3442,0x0E,
0.7519404400,3443,0x07,
0.7519498200,3443,0x0E,
0.7519648600,3444,0x07,
0.7519742600,3444,0x0E,
0.7519893000,3445,0x07,
0.7519986800,3445,0x0E,
0.7520137400,3446,0x07,
0.7520231200,3446,0x0E,
0.7520381600,3447,0x07,
0.7520475400,3447,0x0E,
0.7520625800,3448,0x07,
0.7520719600,3448,0x0E,
0.7520870000,3449,0x07,
0.7520964000,3449,0x0E,
0.7521114400,3450,0x07,
0.7521208200,3450,0x0E,
0.7521358600,3451,0x07,
0.7521452400,3451,0x0E,
0.7521602800,3452,0x07,
0.7521696600,3452,0x0E,
0.7521847200,3453,0x07,
0.7521941000,3453,0x0E,
0.7522091400,3454,0x07,
0.7522185200,3454,0x0E,
0.7522335600,3455,0x07,
0.7522429400,3455,0x0E,
0.7522580000,3456,0x07,
0.7522673800,3456,0x0E,
0.7522824200,3457,0x07,
0.7522918200,3457,0x0E,
0.7523068600,3458,0x07,
0.7523162400,3458,0x0E,
0.7523312800,3459,0x07,
0.7523406600,3459,0x0E,
0.7523557000,3460,0x07,
0.7523650800,3460,0x0E,
0.7523801200,3461,0x07,
0.7523895200,3461,0x0E,
0.7524045600,3462,0x07,
0.7524139400,3462,0x0E,
0.7524289800,3463,0x07,
0.7524383800,3463,0x0E,
0.7524534200,3464,0x07,
0.7524628000,3464,0x0E,
0.7524778400,3465,0x07,
0.7524872400,3465,0x0E,
0.7525022800,3466,0x07,
0.7525116600,3466,0x0E,
0.7525267200,3467,0x07,
0.7525361000,3467,0x0E,
0.7525511600,3468,0x07,
0.7525605400,3468,0x0E,
0.7525755800,3469,0x07,
0.7525849600,3469,0x0E,
0.7526000000,3470,0x07,
0.7526094000,3470,0x0E,
0.7526244400,3471,0x07,
0.7526338200,3471,0x0E,
0.7526488600,3472,0x07,
0.7526582400,3472,0x0E,
0.7526732800,3473,0x07,
0.7526826800,3473,0x0E,
0.7526977200,3474,0x07,
0.7527071000,3474,0x0E,
0.7527221400,3475,0x07,
0.7527315200,3475,0x0E,
0.7527465600,3476,0x07,
0.7527559400,3476,0x0E,
0.7527709800,3477,0x07,
0.7527803600,3477,0x0E,
0.7527954000,3478,0x07,
0.7528048000,3478,0x0E,
0.7528198400,3479,0x07,
0.7528292200,3479,0x0E,
0.7528442600,3480,0x07,
0.7528536400,3480,0x0E,
0.7528686800,3481,0x07,
0.7528780800,3481,0x0E,
0.7528931200,3482,0x07,
0.7529025000,3482,0x0E,
0.7529175600,3483,0x07,
0.7529269400,3483,0x0E,
0.7529419800,3484,0x07,
0.7529513600,3484,0x0E,
0.7529664000,3485,0x07,
0.7529757800,3485,0x0E,
0.7529908400,3486,0x07,
0.7530002200,3486,0x0E,
0.7530152600,3487,0x07,
0.7530246600,3487,0x0E,
0.7530397000,3488,0x07,
0.7530490800,3488,0x0E,
0.7530641200,3489,0x07,
0.7530735000,3489,0x0E,
0.7530885400,3490,0x07,
0.7530979200,3490,0x0E,
0.7531129600,3491,0x07,
0.7531223600,3491,0x0E,
0.7531373800,3492,0x07,
0.7531467800,3492,0x0E,
0.7531618200,3493,0x07,
0.7531712000,3493,0x0E,
0.7531862400,3494,0x07,
0.7531956200,3494,0x0E,
0.7532106800,3495,0x07,
0.7532200600,3495,0x0E,
0.7532351200,3496,0x07,
0.7532445000,3496,0x0E,
0.7532595400,3497,0x07,
0.7532689400,3497,0x0E,
0.7532839800,3498,0x07,
0.7532933600,3498,0x0E,
