Time[s], Channel 4
0.67120722, 1
0.67121158, 0
0.67123164, 1
0.67123600, 0
0.67125608, 1
0.67126042, 0
0.67128050, 1
0.67128484, 0
0.67130492, 1
0.67130928, 0
0.67132936, 1
0.67133370, 0
0.67135378, 1
0.67135814, 0
0.67137822, 1
0.67138256, 0
0.67140264, 1
0.67140698, 0
0.67142706, 1
0.67143140, 0
0.67145148, 1
0.67145584, 0
0.67147592, 1
0.67148028, 0
0.67150034, 1
0.67150470, 0
0.67152478, 1
0.67152912, 0
0.67154920, 1
0.67155356, 0
0.67157364, 1
0.67157798, 0
0.67159806, 1
0.67160242, 0
0.67162250, 1
0.67162686, 0
0.67164692, 1
0.67165128, 0
0.67167134, 1
0.67167570, 0
0.67169576, 1
0.67170012, 0
0.67172020, 1
0.67172454, 0
0.67174462, 1
0.67174898, 0
0.67176906, 1
0.67177342, 0
0.67179350, 1
0.67179786, 0
0.67181794, 1
0.67182228, 0
0.67184238, 1
0.67184672, 0
0.67186680, 1
0.67187116, 0
0.67189124, 1
0.67189560, 0
0.67191566, 1
0.67192002, 0
0.67194010, 1
0.67194444, 0
0.67196452, 1
0.67196888, 0
0.67198896, 1
0.67199332, 0
0.67201340, 1
0.67201774, 0
0.67203782, 1
0.67204218, 0
0.67206226, 1
0.67206662, 0
0.67208670, 1
0.67209104, 0
0.67211112, 1
0.67211548, 0
0.67213556, 1
0.67213992, 0
0.67216000, 1
0.67216434, 0
0.67218444, 1
0.67218878, 0
0.67220886, 1
0.67221322, 0
0.67223330, 1
0.67223766, 0
0.67225774, 1
0.67226210, 0
0.67228218, 1
0.67228652, 0
0.67230660, 1
0.67231096, 0
0.67233104, 1
0.67233540, 0
0.67235548, 1
0.67235982, 0
0.67237992, 1
0.67238426, 0
0.67240434, 1
0.67240870, 0
0.67242876, 1
0.67243312, 0
0.67245320, 1
0.67245756, 0
0.67247764, 1
0.67248200, 0
0.67250208, 1
0.67250642, 0
0.67252650, 1
0.67253086, 0
0.67255092, 1
0.67255528, 0
0.67257536, 1
0.67257970, 0
0.67259980, 1
0.67260414, 0
0.67262422, 1
0.67262858, 0
0.67264866, 1
0.67265302, 0
0.67267312, 1
0.67267746, 0
0.67269756, 1
0.67270190, 0
0.67272198, 1
0.67272634, 0
0.67274642, 1
0.67275078, 0
0.67277086, 1
0.67277522, 0
0.67279530, 1
0.67279964, 0
0.67281972, 1
0.67282408, 0
0.67284414, 1
0.67284850, 0
0.67286856, 1
0.67287292, 0
0.67289300, 1
0.67289736, 0
0.67291744, 1
0.67292178, 0
0.67294186, 1
0.67294622, 0
0.67296628, 1
0.67297064, 0
0.67299072, 1
0.67299506, 0
0.67301514, 1
0.67301950, 0
0.67303956, 1
0.67304392, 0
0.67306400, 1
0.67306836, 0
0.67308844, 1
0.67309280, 0
0.67311288, 1
0.67311722, 0
0.67313730, 1
0.67314166, 0
0.67316174, 1
0.67316608, 0
0.67318616, 1
0.67319050, 0
0.67321058, 1
0.67321494, 0
0.67323500, 1
0.67323936, 0
0.67325944, 1
0.67326378, 0
0.67328386, 1
0.67328820, 0
0.67330830, 1
0.67331264, 0
0.67333272, 1
0.67333708, 0
0.67335714, 1
0.67336150, 0
0.67338158, 1
0.67338594, 0
0.67340602, 1
0.67341036, 0
0.67343046, 1
0.67343480, 0
0.67345490, 1
0.67345924, 0
0.67347932, 1
0.67348368, 0
0.67350376, 1
0.67350810, 0
0.67352818, 1
0.67353254, 0
0.67355260, 1
0.67355696, 0
0.67357704, 1
0.67358138, 0
0.67360146, 1
0.67360580, 0
0.67362590, 1
0.67363024, 0
0.67365032, 1
0.67365468, 0
0.67367476, 1
0.67367910, 0
0.67369918, 1
0.67370352, 0
0.67372360, 1
0.67372796, 0
0.67374802, 1
0.67375238, 0
0.67377246, 1
0.67377682, 0
0.67379688, 1
0.67380124, 0
0.67382132, 1
0.67382566, 0
0.67384574, 1
0.67385008, 0
0.67387016, 1
0.67387452, 0
0.67389460, 1
0.67389896, 0
0.67391902, 1
0.67392338, 0
0.67394346, 1
0.67394780, 0
0.67396788, 1
0.67397222, 0
0.67399232, 1
0.67399666, 0
0.67401674, 1
0.67402110, 0
0.67404118, 1
0.67404608, 0
0.67406616, 1
0.67407052, 0
0.67409058, 1
0.67409492, 0
0.67411500, 1
0.67411936, 0
0.67413944, 1
0.67414378, 0
0.67416388, 1
0.67416822, 0
0.67418832, 1
0.67419266, 0
0.67421274, 1
0.67421710, 0
0.67423718, 1
0.67424154, 0
0.67426162, 1
0.67426596, 0
0.67428604, 1
0.67429040, 0
0.67431048, 1
0.67431482, 0
0.67433490, 1
0.67433924, 0
0.67435932, 1
0.67436368, 0
0.67438376, 1
0.67438812, 0
0.67440820, 1
0.67441254, 0
0.67443264, 1
0.67443698, 0
0.67445706, 1
0.67446142, 0
0.67448150, 1
0.67448586, 0
0.67450592, 1
0.67451028, 0
0.67453034, 1
0.67453470, 0
0.67455478, 1
0.67455912, 0
0.67457920, 1
0.67458354, 0
0.67460362, 1
0.67460798, 0
0.67462806, 1
0.67463240, 0
0.67465248, 1
0.67465684, 0
0.67467692, 1
0.67468126, 0
0.67470134, 1
0.67470570, 0
0.67472576, 1
0.67473012, 0
0.67475020, 1
0.67475456, 0
0.67477464, 1
0.67477900, 0
0.67479908, 1
0.67480342, 0
0.67482350, 1
0.67482784, 0
0.67484792, 1
0.67485228, 0
0.67487236, 1
0.67487672, 0
0.67489680, 1
0.67490116, 0
0.67492124, 1
0.67492558, 0
0.67494566, 1
0.67495002, 0
0.67497010, 1
0.67497446, 0
0.67499454, 1
0.67499888, 0
0.67501896, 1
0.67502332, 0
0.67504340, 1
0.67504776, 0
0.67506784, 1
0.67507218, 0
0.67509228, 1
0.67509662, 0
0.67511670, 1
0.67512106, 0
0.67514114, 1
0.67514550, 0
0.67516556, 1
0.67516992, 0
0.67519000, 1
0.67519434, 0
0.67521442, 1
0.67521878, 0
0.67523886, 1
0.67524322, 0
0.67526330, 1
0.67526764, 0
0.67528772, 1
0.67529208, 0
0.67531216, 1
0.67531650, 0
0.67533658, 1
0.67534094, 0
0.67536100, 1
0.67536536, 0
0.67538544, 1
0.67538978, 0
0.67540986, 1
0.67541422, 0
0.67543428, 1
0.67543864, 0
0.67545870, 1
0.67546306, 0
0.67548314, 1
0.67548748, 0
0.67550756, 1
0.67551192, 0
0.67553200, 1
0.67553636, 0
0.67555644, 1
0.67556080, 0
0.67558088, 1
0.67558524, 0
0.67560530, 1
0.67560966, 0
0.67562974, 1
0.67563408, 0
0.67565416, 1
0.67565850, 0
0.67567858, 1
0.67568292, 0
0.67570300, 1
0.67570736, 0
0.67572744, 1
0.67573178, 0
0.67575186, 1
0.67575622, 0
0.67577628, 1
0.67578064, 0
0.67580072, 1
0.67580508, 0
0.67582514, 1
0.67582950, 0
0.67584956, 1
0.67585392, 0
0.67587398, 1
0.67587834, 0
0.67589840, 1
0.67590276, 0
0.67592282, 1
0.67592718, 0
0.67594724, 1
0.67595160, 0
0.67597166, 1
0.67597602, 0
0.67599608, 1
0.67600044, 0
0.67602052, 1
0.67602486, 0
0.67604494, 1
0.67604930, 0
0.67606938, 1
0.67607372, 0
0.67609380, 1
0.67609816, 0
0.67611824, 1
0.67612260, 0
0.67614268, 1
0.67614702, 0
0.67616710, 1
0.67617144, 0
0.67619152, 1
0.67619588, 0
0.67621594, 1
0.67622030, 0
0.67624036, 1
0.67624472, 0
0.67626478, 1
0.67626914, 0
0.67628922, 1
0.67629356, 0
0.67631364, 1
0.67631798, 0
0.67633806, 1
0.67634242, 0
0.67636250, 1
0.67636684, 0
0.67638692, 1
0.67639128, 0
0.67641136, 1
0.67641572, 0
0.67643580, 1
0.67644014, 0
0.67646022, 1
0.67646458, 0
0.67648466, 1
0.67648902, 0
0.67650910, 1
0.67651346, 0
0.67653354, 1
0.67653790, 0
0.67655798, 1
0.67656232, 0
0.67658240, 1
0.67658676, 0
0.67660682, 1
0.67661118, 0
0.67663124, 1
0.67663560, 0
0.67665568, 1
0.67666002, 0
0.67668012, 1
0.67668446, 0
0.67670454, 1
0.67670890, 0
0.67672898, 1
0.67673332, 0
0.67675340, 1
0.67675774, 0
0.67677782, 1
0.67678218, 0
0.67680224, 1
0.67680660, 0
0.67682668, 1
0.67683102, 0
0.67685112, 1
0.67685546, 0
0.67687556, 1
0.67687990, 0
0.67689998, 1
0.67690432, 0
0.67692440, 1
0.67692876, 0
0.67694884, 1
0.67695320, 0
0.67697328, 1
0.67697764, 0
0.67699772, 1
0.67700206, 0
0.67702214, 1
0.67702650, 0
0.67704656, 1
0.67705092, 0
0.67707100, 1
0.67707536, 0
0.67709542, 1
0.67709978, 0
0.67711986, 1
0.67712420, 0
0.67714428, 1
0.67714864, 0
0.67716870, 1
0.67717306, 0
0.67719314, 1
0.67719748, 0
0.67721756, 1
0.67722190, 0
0.67724198, 1
0.67724634, 0
0.67726642, 1
0.67727076, 0
0.67729084, 1
0.67729520, 0
0.67731526, 1
0.67731962, 0
0.67733970, 1
0.67734404, 0
0.67736412, 1
0.67736848, 0
0.67738856, 1
0.67739290, 0
0.67741298, 1
0.67741734, 0
0.67743740, 1
0.67744176, 0
0.67746184, 1
0.67746618, 0
0.67748626, 1
0.67749060, 0
0.67751068, 1
0.67751504, 0
0.67753512, 1
0.67753946, 0
0.67755954, 1
0.67756390, 0
0.67758398, 1
0.67758834, 0
0.67760840, 1
0.67761276, 0
0.67763282, 1
0.67763718, 0
0.67765726, 1
0.67766160, 0
0.67768168, 1
0.67768604, 0
0.67770612, 1
0.67771048, 0
0.67773056, 1
0.67773490, 0
0.67775498, 1
0.67775934, 0
0.67777942, 1
0.67778378, 0
0.67780386, 1
0.67780820, 0
0.67782828, 1
0.67783264, 0
0.67785270, 1
0.67785706, 0
0.67787712, 1
0.67788148, 0
0.67790154, 1
0.67790590, 0
0.67792596, 1
0.67793032, 0
0.67795038, 1
0.67795474, 0
0.67797482, 1
0.67797918, 0
0.67799926, 1
0.67800360, 0
0.67802368, 1
0.67802804, 0
0.67804812, 1
0.67805248, 0
0.67807256, 1
0.67807692, 0
0.67809700, 1
0.67810134, 0
0.67812142, 1
0.67812578, 0
0.67814584, 1
0.67815020, 0
0.67817028, 1
0.67817464, 0
0.67819472, 1
0.67819906, 0
0.67821916, 1
0.67822350, 0
0.67824360, 1
0.67824794, 0
0.67826804, 1
0.67827238, 0
0.67829248, 1
0.67829682, 0
0.67831690, 1
0.67832124, 0
0.67834132, 1
0.67834568, 0
0.67836576, 1
0.67837012, 0
0.67839020, 1
0.67839456, 0
0.67841464, 1
0.67841898, 0
0.67843906, 1
0.67844342, 0
0.67846350, 1
0.67846786, 0
0.67848794, 1
0.67849228, 0
0.67851238, 1
0.67851672, 0
0.67853680, 1
0.67854114, 0
0.67856122, 1
0.67856556, 0
0.67858564, 1
0.67858998, 0
0.67861006, 1
0.67861442, 0
0.67863450, 1
0.67863886, 0
0.67865892, 1
0.67866328, 0
0.67868336, 1
0.67868770, 0
0.67870778, 1
0.67871212, 0
0.67873220, 1
0.67873654, 0
0.67875662, 1
0.67876098, 0
0.67878106, 1
0.67878540, 0
0.67880548, 1
0.67880982, 0
0.67882990, 1
0.67883426, 0
0.67885434, 1
0.67885868, 0
0.67887876, 1
0.67888310, 0
0.67890318, 1
0.67890754, 0
0.67892760, 1
0.67893196, 0
0.67895202, 1
0.67895638, 0
0.67897644, 1
0.67898080, 0
0.67900088, 1
0.67900522, 0
0.67902530, 1
0.67902964, 0
0.67904972, 1
0.67905408, 0
0.67907414, 1
0.67907850, 0
0.67909858, 1
0.67910292, 0
0.67912300, 1
0.67912734, 0
0.67914742, 1
0.67915176, 0
0.67917184, 1
0.67917620, 0
0.67919626, 1
0.67920062, 0
0.67922070, 1
0.67922504, 0
0.67924512, 1
0.67924948, 0
0.67926956, 1
0.67927390, 0
0.67929398, 1
0.67929834, 0
0.67931842, 1
0.67932278, 0
0.67934286, 1
0.67934720, 0
0.67936728, 1
0.67937164, 0
0.67939172, 1
0.67939606, 0
0.67941614, 1
0.67942050, 0
0.67944058, 1
0.67944494, 0
0.67946502, 1
0.67946936, 0
0.67948944, 1
0.67949378, 0
0.67951386, 1
0.67951822, 0
0.67953828, 1
0.67954264, 0
0.67956272, 1
0.67956708, 0
0.67958716, 1
0.67959152, 0
0.67961160, 1
0.67961594, 0
0.67963604, 1
0.67964038, 0
0.67966048, 1
0.67966482, 0
0.67968492, 1
0.67968926, 0
0.67970936, 1
0.67971370, 0
0.67973378, 1
0.67973814, 0
0.67975822, 1
0.67976256, 0
0.67978264, 1
0.67978700, 0
0.67980708, 1
0.67981144, 0
0.67983152, 1
0.67983586, 0
0.67985594, 1
0.67986030, 0
0.67988036, 1
0.67988472, 0
0.67990480, 1
0.67990914, 0
0.67992922, 1
0.67993356, 0
0.67995364, 1
0.67995798, 0
0.67997806, 1
0.67998242, 0
0.68000248, 1
0.68000684, 0
0.68002692, 1
0.68003126, 0
0.68005136, 1
0.68005570, 0
0.68007578, 1
0.68008014, 0
0.68010022, 1
0.68010456, 0
0.68012464, 1
0.68012900, 0
0.68014906, 1
0.68015342, 0
0.68017348, 1
0.68017784, 0
0.68019792, 1
0.68020226, 0
0.68022234, 1
0.68022670, 0
0.68024678, 1
0.68025114, 0
0.68027122, 1
0.68027556, 0
0.68029566, 1
0.68030056, 0
0.68032064, 1
0.68032500, 0
0.68034508, 1
0.68034944, 0
0.68036952, 1
0.68037386, 0
0.68039394, 1
0.68039828, 0
0.68041836, 1
0.68042272, 0
0.68044280, 1
0.68044714, 0
0.68046722, 1
0.68047156, 0
0.68049164, 1
0.68049600, 0
0.68051606, 1
0.68052042, 0
0.68054050, 1
0.68054484, 0
0.68056492, 1
0.68056926, 0
0.68058934, 1
0.68059370, 0
0.68061376, 1
0.68061812, 0
0.68063820, 1
0.68064254, 0
0.68066262, 1
0.68066698, 0
0.68068706, 1
0.68069142, 0
0.68071150, 1
0.68071586, 0
0.68073594, 1
0.68074028, 0
0.68076038, 1
0.68076472, 0
0.68078480, 1
0.68078916, 0
0.68080924, 1
0.68081358, 0
0.68083366, 1
0.68083802, 0
0.68085808, 1
0.68086244, 0
0.68088252, 1
0.68088688, 0
0.68090696, 1
0.68091130, 0
0.68093138, 1
0.68093574, 0
0.68095582, 1
0.68096018, 0
0.68098024, 1
0.68098460, 0
0.68100468, 1
0.68100902, 0
0.68102912, 1
0.68103346, 0
0.68105354, 1
0.68105790, 0
0.68107798, 1
0.68108232, 0
0.68110240, 1
0.68110676, 0
0.68112684, 1
0.68113120, 0
0.68115128, 1
0.68115562, 0
0.68117570, 1
0.68118006, 0
0.68120014, 1
0.68120448, 0
0.68122458, 1
0.68122892, 0
0.68124900, 1
0.68125336, 0
0.68127344, 1
0.68127780, 0
0.68129788, 1
0.68130224, 0
0.68132232, 1
0.68132666, 0
0.68134674, 1
0.68135110, 0
0.68137116, 1
0.68137552, 0
0.68139560, 1
0.68139996, 0
0.68142004, 1
0.68142438, 0
0.68144446, 1
0.68144882, 0
0.68146890, 1
0.68147326, 0
0.68149334, 1
0.68149770, 0
0.68151778, 1
0.68152212, 0
0.68154222, 1
0.68154656, 0
0.68156664, 1
0.68157098, 0
0.68159106, 1
0.68159542, 0
0.68161550, 1
0.68161986, 0
0.68163992, 1
0.68164428, 0
0.68166436, 1
0.68166870, 0
0.68168878, 1
0.68169314, 0
0.68171322, 1
0.68171758, 0
0.68173764, 1
0.68174200, 0
0.68176206, 1
0.68176642, 0
0.68178650, 1
0.68179084, 0
0.68181094, 1
0.68181528, 0
0.68183536, 1
0.68183972, 0
0.68185980, 1
0.68186414, 0
0.68188422, 1
0.68188858, 0
0.68190864, 1
0.68191300, 0
0.68193308, 1
0.68193742, 0
0.68195750, 1
0.68196184, 0
0.68198192, 1
0.68198628, 0
0.68200634, 1
0.68201070, 0
0.68203078, 1
0.68203514, 0
0.68205520, 1
0.68205956, 0
0.68207964, 1
0.68208398, 0
0.68210406, 1
0.68210842, 0
0.68212850, 1
0.68213284, 0
0.68215292, 1
0.68215728, 0
0.68217736, 1
0.68218170, 0
0.68220178, 1
0.68220612, 0
0.68222620, 1
0.68223056, 0
0.68225064, 1
0.68225498, 0
0.68227506, 1
0.68227942, 0
0.68229950, 1
0.68230384, 0
0.68232392, 1
0.68232828, 0
0.68234832, 1
0.68235268, 0
0.68237274, 1
0.68237708, 0
0.68239716, 1
0.68240152, 0
0.68242160, 1
0.68242594, 0
0.68244602, 1
0.68245038, 0
0.68247046, 1
0.68247480, 0
0.68249488, 1
0.68249924, 0
0.68251932, 1
0.68252366, 0
0.68254376, 1
0.68254810, 0
0.68256820, 1
0.68257254, 0
0.68259262, 1
0.68259696, 0
0.68261704, 1
0.68262140, 0
0.68264146, 1
0.68264582, 0
0.68266588, 1
0.68267024, 0
0.68269032, 1
0.68269468, 0
0.68271476, 1
0.68271910, 0
0.68273918, 1
0.68274352, 0
0.68276360, 1
0.68276796, 0
0.68278802, 1
0.68279238, 0
0.68281246, 1
0.68281680, 0
0.68283688, 1
0.68284124, 0
0.68286132, 1
0.68286566, 0
0.68288574, 1
0.68289010, 0
0.68291016, 1
0.68291452, 0
0.68293460, 1
0.68293894, 0
0.68295902, 1
0.68296336, 0
0.68298344, 1
0.68298780, 0
0.68300788, 1
0.68301224, 0
0.68303232, 1
0.68303666, 0
0.68305674, 1
0.68306110, 0
0.68308118, 1
0.68308554, 0
0.68310560, 1
0.68310996, 0
0.68313004, 1
0.68313438, 0
0.68315446, 1
0.68315882, 0
0.68317890, 1
0.68318324, 0
0.68320334, 1
0.68320768, 0
0.68322776, 1
0.68323212, 0
0.68325218, 1
0.68325654, 0
0.68327662, 1
0.68328096, 0
0.68330104, 1
0.68330540, 0
0.68332548, 1
0.68332982, 0
0.68334990, 1
0.68335426, 0
0.68337434, 1
0.68337868, 0
0.68339876, 1
0.68340312, 0
0.68342318, 1
0.68342754, 0
0.68344762, 1
0.68345196, 0
0.68347206, 1
0.68347640, 0
0.68349648, 1
0.68350084, 0
0.68352090, 1
0.68352526, 0
0.68354534, 1
0.68354968, 0
0.68356976, 1
0.68357412, 0
0.68359418, 1
0.68359854, 0
0.68361862, 1
0.68362296, 0
0.68364304, 1
0.68364738, 0
0.68366746, 1
0.68367180, 0
0.68369188, 1
0.68369622, 0
0.68371630, 1
0.68372064, 0
0.68374072, 1
0.68374508, 0
0.68376516, 1
0.68376950, 0
0.68378960, 1
0.68379394, 0
0.68381402, 1
0.68381838, 0
0.68383846, 1
0.68384282, 0
0.68386288, 1
0.68386724, 0
0.68388732, 1
0.68389166, 0
0.68391174, 1
0.68391608, 0
0.68393616, 1
0.68394052, 0
0.68396058, 1
0.68396494, 0
0.68398502, 1
0.68398938, 0
0.68400946, 1
0.68401382, 0
0.68403390, 1
0.68403824, 0
0.68405832, 1
0.68406268, 0
0.68408276, 1
0.68408710, 0
0.68410718, 1
0.68411154, 0
0.68413162, 1
0.68413598, 0
0.68415606, 1
0.68416042, 0
0.68418050, 1
0.68418484, 0
0.68420492, 1
0.68420928, 0
0.68422934, 1
0.68423370, 0
0.68425378, 1
0.68425812, 0
0.68427820, 1
0.68428256, 0
0.68430264, 1
0.68430698, 0
0.68432706, 1
0.68433142, 0
0.68435150, 1
0.68435586, 0
0.68437594, 1
0.68438028, 0
0.68440036, 1
0.68440472, 0
0.68442480, 1
0.68442916, 0
0.68444924, 1
0.68445360, 0
0.68447368, 1
0.68447804, 0
0.68449812, 1
0.68450248, 0
0.68452254, 1
0.68452690, 0
0.68454698, 1
0.68455132, 0
0.68457140, 1
0.68457576, 0
0.68459582, 1
0.68460018, 0
0.68462026, 1
0.68462462, 0
0.68464470, 1
0.68464906, 0
0.68466914, 1
0.68467348, 0
0.68469356, 1
0.68469792, 0
0.68471802, 1
0.68472236, 0
0.68474244, 1
0.68474680, 0
0.68476688, 1
0.68477124, 0
0.68479134, 1
0.68479568, 0
0.68481578, 1
0.68482012, 0
0.68484022, 1
0.68484456, 0
0.68486466, 1
0.68486900, 0
0.68488910, 1
0.68489344, 0
0.68491352, 1
0.68491788, 0
0.68493796, 1
0.68494230, 0
0.68496238, 1
0.68496674, 0
0.68498680, 1
0.68499116, 0
0.68501124, 1
0.68501560, 0
0.68503568, 1
0.68504002, 0
0.68506010, 1
0.68506446, 0
0.68508454, 1
0.68508890, 0
0.68510898, 1
0.68511332, 0
0.68513340, 1
0.68513774, 0
0.68515784, 1
0.68516218, 0
0.68518226, 1
0.68518662, 0
0.68520670, 1
0.68521106, 0
0.68523114, 1
0.68523548, 0
0.68525556, 1
0.68525990, 0
0.68527998, 1
0.68528434, 0
0.68530440, 1
0.68530876, 0
0.68532882, 1
0.68533318, 0
0.68535324, 1
0.68535760, 0
0.68537768, 1
0.68538202, 0
0.68540210, 1
0.68540644, 0
0.68542652, 1
0.68543088, 0
0.68545094, 1
0.68545530, 0
0.68547538, 1
0.68547974, 0
0.68549982, 1
0.68550416, 0
0.68552426, 1
0.68552860, 0
0.68554868, 1
0.68555304, 0
0.68557312, 1
0.68557746, 0
0.68559754, 1
0.68560190, 0
0.68562198, 1
0.68562632, 0
0.68564640, 1
0.68565076, 0
0.68567084, 1
0.68567520, 0
0.68569526, 1
0.68569962, 0
0.68571970, 1
0.68572404, 0
0.68574412, 1
0.68574846, 0
0.68576854, 1
0.68577290, 0
0.68579298, 1
0.68579732, 0
0.68581742, 1
0.68582176, 0
0.68584184, 1
0.68584620, 0
0.68586628, 1
0.68587064, 0
0.68589072, 1
0.68589508, 0
0.68591516, 1
0.68591950, 0
0.68593960, 1
0.68594394, 0
0.68596402, 1
0.68596838, 0
0.68598846, 1
0.68599280, 0
0.68601288, 1
0.68601722, 0
0.68603730, 1
0.68604164, 0
0.68606172, 1
0.68606608, 0
0.68608614, 1
0.68609050, 0
0.68611058, 1
0.68611494, 0
0.68613502, 1
0.68613936, 0
0.68615944, 1
0.68616378, 0
0.68618388, 1
0.68618822, 0
0.68620830, 1
0.68621266, 0
0.68623274, 1
0.68623710, 0
0.68625718, 1
0.68626154, 0
0.68628162, 1
0.68628598, 0
0.68630606, 1
0.68631042, 0
0.68633052, 1
0.68633486, 0
0.68635496, 1
0.68635932, 0
0.68637940, 1
0.68638376, 0
0.68640386, 1
0.68640820, 0
0.68642830, 1
0.68643266, 0
0.68645274, 1
0.68645710, 0
0.68647720, 1
0.68648156, 0
