Time [s],Packet ID,MOSI,MISO
0.4190081000,183,0x0E,
0.4190231200,184,0x07,
0.4190325000,184,0x0E,
0.4190475400,185,0x07,
0.4190569400,185,0x0E,
0.4190719800,186,0x07,
0.4190813600,186,0x0E,
0.4190964000,187,0x07,
0.4191057800,187,0x0E,
0.4191208200,188,0x07,
0.4191302000,188,0x0E,
0.4191452400,189,0x07,
0.4191546200,189,0x0E,
0.4191696600,190,0x07,
0.4191790400,190,0x0E,
0.4191940800,191,0x07,
0.4192034600,191,0x0E,
0.4192185000,192,0x07,
0.4192278800,192,0x0E,
0.4192429200,193,0x07,
0.4192523000,193,0x0E,
0.4192673400,194,0x07,
0.4192767200,194,0x0E,
0.4192917600,195,0x07,
0.4193011400,195,0x0E,
0.4193161800,196,0x07,
0.4193255600,196,0x0E,
0.4193406000,197,0x07,
0.4193499800,197,0x0E,
0.4193650200,198,0x07,
0.4193744000,198,0x0E,
0.4193894400,199,0x07,
0.4193988200,199,0x0E,
0.4194138600,200,0x07,
0.4194232400,200,0x0E,
0.4194383000,201,0x07,
0.4194476800,201,0x0E,
0.4194627000,202,0x07,
0.4194720800,202,0x0E,
0.4194871200,203,0x07,
0.4194965000,203,0x0E,
0.4195115400,204,0x07,
0.4195209200,204,0x0E,
0.4195359800,205,0x07,
0.4195453600,205,0x0E,
0.4195604000,206,0x07,
0.4195697800,206,0x0E,
0.4195848200,207,0x07,
0.4195941800,207,0x0E,
0.4196092200,208,0x07,
0.4196186200,208,0x0E,
0.4196336400,209,0x07,
0.4196430200,209,0x0E,
0.4196580600,210,0x07,
0.4196674400,210,0x0E,
0.4196824800,211,0x07,
0.4196918600,211,0x0E,
0.4197069000,212,0x07,
0.4197162800,212,0x0E,
0.4197313200,213,0x07,
0.4197407000,213,0x0E,
0.4197557400,214,0x07,
0.4197651400,214,0x0E,
0.4197801600,215,0x07,
0.4197895400,215,0x0E,
0.4198045800,216,0x07,
0.4198139600,216,0x0E,
0.4198290000,217,0x07,
0.4198383800,217,0x0E,
0.4198534200,218,0x07,
0.4198628000,218,0x0E,
0.4198778400,219,0x07,
0.4198872200,219,0x0E,
0.4199022600,220,0x07,
0.4199116400,220,0x0E,
0.4199266600,221,0x07,
0.4199360400,221,0x0E,
0.4199510800,222,0x07,
0.4199604600,222,0x0E,
0.4199754800,223,0x07,
0.4199848600,223,0x0E,
0.4199998800,224,0x07,
0.4200092600,224,0x0E,
0.4200243000,225,0x07,
0.4200336800,225,0x0E,
0.4200487000,226,0x07,
0.4200580800,226,0x0E,
0.4200731200,227,0x07,
0.4200825000,227,0x0E,
0.4200975200,228,0x07,
0.4201069000,228,0x0E,
0.4201219200,229,0x07,
0.4201313000,229,0x0E,
0.4201463400,230,0x07,
0.4201557200,230,0x0E,
0.4201707400,231,0x07,
0.4201801200,231,0x0E,
0.4201951600,232,0x07,
0.4202045400,232,0x0E,
0.4202195800,233,0x07,
0.4202289600,233,0x0E,
0.4202440000,234,0x07,
0.4202533800,234,0x0E,
0.4202684000,235,0x07,
0.4202777800,235,0x0E,
0.4202928000,236,0x07,
0.4203022000,236,0x0E,
0.4203172200,237,0x07,
0.4203266000,237,0x0E,
0.4203416400,238,0x07,
0.4203510000,238,0x0E,
0.4203660400,239,0x07,
0.4203754200,239,0x0E,
0.4203904600,240,0x07,
0.4203998400,240,0x0E,
0.4204148800,241,0x07,
0.4204242600,241,0x0E,
0.4204393000,242,0x07,
0.4204486800,242,0x0E,
0.4204637200,243,0x07,
0.4204731000,243,0x0E,
0.4204881400,244,0x07,
0.4204975200,244,0x0E,
0.4205125600,245,0x07,
0.4205219400,245,0x0E,
0.4205369800,246,0x07,
0.4205463600,246,0x0E,
0.4205614000,247,0x07,
0.4205707800,247,0x0E,
0.4205858000,248,0x07,
0.4205951800,248,0x0E,
0.4206102200,249,0x07,
0.4206196000,249,0x0E,
0.4206346400,250,0x07,
0.4206440200,250,0x0E,
0.4206590600,251,0x07,
0.4206684400,251,0x0E,
0.4206834800,252,0x07,
0.4206928600,252,0x0E,
0.4207079000,253,0x07,
0.4207173000,253,0x0E,
0.4207323200,254,0x07,
0.4207417000,254,0x0E,
0.4207567400,255,0x07,
0.4207661400,255,0x0E,
0.4207811600,256,0x07,
0.4207905400,256,0x0E,
0.4208055800,257,0x07,
0.4208149600,257,0x0E,
0.4208299800,258,0x07,
0.4208393600,258,0x0E,
0.4208544000,259,0x07,
0.4208637800,259,0x0E,
0.4208788000,260,0x07,
0.4208881800,260,0x0E,
0.4209032200,261,0x07,
0.4209126000,261,0x0E,
0.4209276400,262,0x07,
0.4209370200,262,0x0E,
0.4209520600,263,0x07,
0.4209614400,263,0x0E,
0.4209764800,264,0x07,
0.4209858600,264,0x0E,
0.4210009000,265,0x07,
0.4210102800,265,0x0E,
0.4210253400,266,0x07,
0.4210347200,266,0x0E,
0.4210497600,267,0x07,
0.4210591400,267,0x0E,
0.4210741800,268,0x07,
0.4210835600,268,0x0E,
0.4210986000,269,0x07,
0.4211079800,269,0x0E,
0.4211230200,270,0x07,
0.4211324200,270,0x0E,
0.4211474600,271,0x07,
0.4211568400,271,0x0E,
0.4211718800,272,0x07,
0.4211812600,272,0x0E,
0.4211963000,273,0x07,
0.4212056600,273,0x0E,
0.4212207000,274,0x07,
0.4212300800,274,0x0E,
0.4212451200,275,0x07,
0.4212545200,275,0x0E,
0.4212695400,276,0x07,
0.4212789400,276,0x0E,
0.4212939600,277,0x07,
0.4213033400,277,0x0E,
0.4213183800,278,0x07,
0.4213277600,278,0x0E,
0.4213428000,279,0x07,
0.4213521800,279,0x0E,
0.4213672200,280,0x07,
0.4213766000,280,0x0E,
0.4213916200,281,0x07,
0.4214010000,281,0x0E,
0.4214160400,282,0x07,
0.4214254200,282,0x0E,
0.4214404600,283,0x07,
0.4214498400,283,0x0E,
0.4214648600,284,0x07,
0.4214742400,284,0x0E,
0.4214892600,285,0x07,
0.4214986400,285,0x0E,
0.4215136800,286,0x07,
0.4215230600,286,0x0E,
0.4215380800,287,0x07,
0.4215474600,287,0x0E,
0.4215625000,288,0x07,
0.4215718800,288,0x0E,
0.4215869200,289,0x07,
0.4215963000,289,0x0E,
0.4216113400,290,0x07,
0.4216207200,290,0x0E,
0.4216357400,291,0x07,
0.4216451200,291,0x0E,
0.4216601600,292,0x07,
0.4216695400,292,0x0E,
0.4216845800,293,0x07,
0.4216939600,293,0x0E,
0.4217090000,294,0x07,
0.4217184000,294,0x0E,
0.4217334400,295,0x07,
0.4217428200,295,0x0E,
0.4217578600,296,0x07,
0.4217672400,296,0x0E,
0.4217822600,297,0x07,
0.4217916600,297,0x0E,
0.4218066800,298,0x07,
0.4218160600,298,0x0E,
0.4218311000,299,0x07,
0.4218404800,299,0x0E,
0.4218555200,300,0x07,
0.4218649000,300,0x0E,
0.4218799400,301,0x07,
0.4218893200,301,0x0E,
0.4219043600,302,0x07,
0.4219137400,302,0x0E,
0.4219288000,303,0x07,
0.4219381800,303,0x0E,
0.4219532200,304,0x07,
0.4219626000,304,0x0E,
0.4219776400,305,0x07,
0.4219870200,305,0x0E,
0.4220020600,306,0x07,
0.4220114400,306,0x0E,
0.4220264800,307,0x07,
0.4220358600,307,0x0E,
0.4220509000,308,0x07,
0.4220602800,308,0x0E,
0.4220753200,309,0x07,
0.4220847000,309,0x0E,
0.4220997200,310,0x07,
0.4221091000,310,0x0E,
0.4221241200,311,0x07,
0.4221335000,311,0x0E,
0.4221485400,312,0x07,
0.4221579200,312,0x0E,
0.4221729600,313,0x07,
0.4221823400,313,0x0E,
0.4221973600,314,0x07,
0.4222067400,314,0x0E,
0.4222217800,315,0x07,
0.4222311600,315,0x0E,
0.4222461800,316,0x07,
0.4222555600,316,0x0E,
0.4222706000,317,0x07,
0.4222799800,317,0x0E,
0.4222950200,318,0x07,
0.4223044000,318,0x0E,
0.4223194200,319,0x07,
0.4223288000,319,0x0E,
0.4223438400,320,0x07,
0.4223532200,320,0x0E,
0.4223682600,321,0x07,
0.4223776400,321,0x0E,
0.4223926600,322,0x07,
0.4224020400,322,0x0E,
0.4224170800,323,0x07,
0.4224264600,323,0x0E,
0.4224415000,324,0x07,
0.4224508800,324,0x0E,
0.4224659000,325,0x07,
0.4224752800,325,0x0E,
0.4224903200,326,0x07,
0.4224997000,326,0x0E,
0.4225147400,327,0x07,
0.4225241200,327,0x0E,
0.4225391400,328,0x07,
0.4225485200,328,0x0E,
0.4225635600,329,0x07,
0.4225729200,329,0x0E,
0.4225879600,330,0x07,
0.4225973400,330,0x0E,
0.4226123600,331,0x07,
0.4226217400,331,0x0E,
0.4226367800,332,0x07,
0.4226461400,332,0x0E,
0.4226611800,333,0x07,
0.4226705600,333,0x0E,
0.4226856000,334,0x07,
0.4226949800,334,0x0E,
0.4227100200,335,0x07,
0.4227194000,335,0x0E,
0.4227344400,336,0x07,
0.4227438200,336,0x0E,
0.4227588600,337,0x07,
0.4227682400,337,0x0E,
0.4227832600,338,0x07,
0.4227926400,338,0x0E,
0.4228076800,339,0x07,
0.4228170600,339,0x0E,
0.4228321000,340,0x07,
0.4228414800,340,0x0E,
0.4228565200,341,0x07,
0.4228659000,341,0x0E,
0.4228809400,342,0x07,
0.4228903200,342,0x0E,
0.4229053600,343,0x07,
0.4229147400,343,0x0E,
0.4229297800,344,0x07,
0.4229391600,344,0x0E,
0.4229542000,345,0x07,
0.4229635800,345,0x0E,
0.4229786200,346,0x07,
0.4229880000,346,0x0E,
0.4230030400,347,0x07,
0.4230124200,347,0x0E,
0.4230274600,348,0x07,
0.4230368400,348,0x0E,
0.4230518800,349,0x07,
0.4230612600,349,0x0E,
